iteration,chain,m,s,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
525,1,-0.36880520984637216,1.1436525332842697,-161.04971698172554,1.0,1.0,0.19339122607865386,-161.04971698172554,161.12477191731057,1.6430400637001412,1.6430400637001412,1.0,0.0,1.4803269636354255,1.4803269636354255
526,1,0.20780120648722866,1.2398812668098669,-161.3760193540879,3.0,1.0,0.853494551749154,-161.3760193540879,162.47288138724747,0.2283927083855133,-0.9290639254836606,2.0,0.0,1.4803269636354255,1.4803269636354255
527,1,0.020976353399649483,1.0506223694353813,-159.4071320389962,3.0,1.0,0.704691408028502,-159.4071320389962,161.52454481349235,-0.792596780773863,2.1709059539844304,2.0,0.0,1.4803269636354255,1.4803269636354255
528,1,0.09030994840702478,1.109110764874278,-159.41620444091214,3.0,1.0,0.3610061577215611,-159.41620444091214,161.80538948707994,0.12656563197151627,2.2988532732154567,2.0,0.0,1.4803269636354255,1.4803269636354255
529,1,-0.07690623279195744,1.2311926467340797,-158.4148276560345,3.0,1.0,1.0,-158.4148276560345,159.08879993807244,-0.5011527490696039,-0.7031822706151445,2.0,0.0,1.4803269636354255,1.4803269636354255
530,1,-0.1705165472636997,1.1355074252703152,-158.2665006978426,3.0,1.0,1.0,-158.2665006978426,158.47430226402096,-0.08068761870208618,-0.08068761870208618,2.0,0.0,1.4803269636354255,1.4803269636354255
531,1,-0.19926006047037734,1.1119982392360024,-158.61153531958075,1.0,1.0,0.8138137826101519,-158.61153531958075,158.79718582979217,0.20602370744325071,0.20602370744325071,1.0,0.0,1.4803269636354255,1.4803269636354255
532,1,-0.04082013219713537,1.1104007142661525,-158.19784271251436,15.0,1.0,0.9879068454729953,-158.19784271251436,158.43453855446367,-0.25543125586199267,-0.3047265598233082,3.0,0.0,1.4803269636354255,1.4803269636354255
533,1,-0.12707118240860704,1.1340013181714081,-158.0605459521081,15.0,1.0,0.9967149135712707,-158.0605459521081,158.16452665979116,-0.06850235403416605,-0.11157958784471589,3.0,0.0,1.4803269636354255,1.4803269636354255
534,1,0.011230739241087917,0.9996257784511167,-160.67465358836486,1.0,1.0,0.22999986945896966,-160.67465358836486,160.74197688394207,1.4696765376288,1.4696765376288,1.0,0.0,1.4803269636354255,1.4803269636354255
535,1,0.011230739241087917,0.9996257784511167,-160.67465358836486,1.0,1.0,0.377542004551603,-160.67465358836486,162.70708326882567,0.0,0.97407344614777,1.0,0.0,1.4803269636354255,1.4803269636354255
536,1,0.0337697109721371,1.1332764649656708,-158.577852218508,3.0,1.0,0.5801788059860519,-158.577852218508,161.0339119906591,-0.7019554933730205,1.282338798637312,2.0,0.0,1.4803269636354255,1.4803269636354255
537,1,-0.29922434944861453,1.4581931210622896,-163.90903103974483,3.0,1.0,0.021467066331962163,-163.90903103974483,164.93971853721834,2.8081516258014005,7.654672523181262,2.0,0.0,1.4803269636354255,1.4803269636354255
538,1,-0.08502080755478675,1.1505947352274342,-157.97554976486222,3.0,1.0,1.0,-157.97554976486222,161.72106820199622,-2.511549698917065,-2.511549698917065,2.0,0.0,1.4803269636354255,1.4803269636354255
539,1,-0.08502080755478675,1.1505947352274342,-157.97554976486222,7.0,1.0,0.5086006124309843,-157.97554976486222,159.1510001216098,0.0,1.471867391090683,2.0,0.0,1.4803269636354255,1.4803269636354255
540,1,-0.08502080755478675,1.1505947352274342,-157.97554976486222,1.0,1.0,0.07921394517306564,-157.97554976486222,159.83782516976987,0.0,2.5356029202437185,1.0,0.0,1.4803269636354255,1.4803269636354255
541,1,-0.08502080755478675,1.1505947352274342,-157.97554976486222,1.0,1.0,0.056535588893140136,-157.97554976486222,160.24117178779056,0.0,2.872884947214402,1.0,0.0,1.4803269636354255,1.4803269636354255
542,1,-0.08502080755478675,1.1505947352274342,-157.97554976486222,1.0,1.0,0.5088709371989895,-157.97554976486222,158.56671368666923,0.0,0.6755608560788744,1.0,0.0,1.4803269636354255,1.4803269636354255
543,1,-0.08502080755478675,1.1505947352274342,-157.97554976486222,1.0,1.0,0.019591632954439255,-157.97554976486222,160.96838998122146,0.0,3.932652693968805,1.0,0.0,1.4803269636354255,1.4803269636354255
544,1,-0.08502080755478675,1.1505947352274342,-157.97554976486222,1.0,1.0,0.003724839832790333,-157.97554976486222,161.5067863848914,0.0,5.592731425983686,1.0,0.0,1.4803269636354255,1.4803269636354255
545,1,-0.1275427087954857,1.0774086387212065,-158.5066028750735,1.0,1.0,0.760421000737649,-158.5066028750735,158.5075756055601,0.2738830507354919,0.2738830507354919,1.0,0.0,1.4803269636354255,1.4803269636354255
546,1,0.04310739904496183,1.3840386549383095,-161.46355626856703,3.0,1.0,0.11863880558219424,-161.46355626856703,162.15561900391685,1.6498877132403607,2.5405550880812484,2.0,0.0,1.4803269636354255,1.4803269636354255
547,1,-0.13148636285436804,1.025926109139622,-159.51127885491724,3.0,1.0,0.8326016268937563,-159.51127885491724,161.33841983689175,-1.493467535211579,-1.493467535211579,2.0,0.0,1.4803269636354255,1.4803269636354255
548,1,-0.13148636285436804,1.025926109139622,-159.51127885491724,3.0,1.0,0.06169396437730399,-159.51127885491724,162.1900954324414,0.0,3.258998214956108,2.0,0.0,1.4803269636354255,1.4803269636354255
549,1,-0.2393250759220827,1.1316837173795464,-158.9190304360368,3.0,1.0,0.8615426994068547,-158.9190304360368,159.76856593222888,-0.2855094643093139,0.38715775093459115,2.0,0.0,1.4803269636354255,1.4803269636354255
550,1,-0.18018182417811102,1.1096079660789648,-158.46905762000904,1.0,1.0,1.0,-158.46905762000904,158.97845861858863,-0.24453942364573322,-0.24453942364573322,1.0,0.0,1.4803269636354255,1.4803269636354255
551,1,0.02819424949192828,1.2079320161560874,-158.66422551148798,3.0,1.0,0.8214228389313848,-158.66422551148798,159.05146014311924,0.19300372351577266,0.283717458706775,2.0,0.0,1.4803269636354255,1.4803269636354255
552,1,-0.06861438044687938,1.364198301839646,-160.5897245321995,3.0,1.0,0.624444471687779,-160.5897245321995,160.83016005274496,0.8019037212890225,0.8559978489394098,2.0,0.0,1.4803269636354255,1.4803269636354255
553,1,-0.3388953280022874,1.1827836227187136,-160.34460189197,3.0,1.0,1.0,-160.34460189197,161.47712933261536,-0.3304718899981367,-0.8613548999685747,2.0,0.0,1.4803269636354255,1.4803269636354255
554,1,-0.3388953280022874,1.1827836227187136,-160.34460189197,3.0,1.0,0.5536765034674568,-160.34460189197,161.5795327303191,0.0,1.1917194691777695,2.0,0.0,1.4803269636354255,1.4803269636354255
555,1,-0.3388953280022874,1.1827836227187136,-160.34460189197,1.0,1.0,0.08881865757506059,-160.34460189197,162.75330006494596,0.0,2.421158543226312,1.0,0.0,1.4803269636354255,1.4803269636354255
556,1,-0.17531305703562158,1.1581157485256972,-158.27220566678284,1.0,1.0,1.0,-158.27220566678284,159.49104699400436,-0.9976137488873462,-0.9976137488873462,1.0,0.0,1.4803269636354255,1.4803269636354255
557,1,-0.17531305703562158,1.1581157485256972,-158.27220566678284,1.0,1.0,0.564856409581035,-158.27220566678284,158.90303453704257,0.0,0.5711837224697831,1.0,0.0,1.4803269636354255,1.4803269636354255
558,1,-0.17531305703562158,1.1581157485256972,-158.27220566678284,1.0,1.0,0.08362076089381522,-158.27220566678284,160.01001558288604,0.0,2.4814634536713527,1.0,0.0,1.4803269636354255,1.4803269636354255
559,1,-0.17531305703562158,1.1581157485256972,-158.27220566678284,1.0,1.0,0.6072378231821073,-158.27220566678284,158.80438301686974,0.0,0.4988347636976016,1.0,0.0,1.4803269636354255,1.4803269636354255
560,1,-0.21143273856951167,1.1658711077029156,-158.5669468661457,1.0,1.0,0.8669234490061305,-158.5669468661457,158.7143340483706,0.14280460021032582,0.14280460021032582,1.0,0.0,1.4803269636354255,1.4803269636354255
561,1,0.04866672997536303,1.1541228991400903,-158.67849465930405,3.0,1.0,0.956162579197524,-158.67849465930405,158.9476305802352,0.11831811431289907,0.11831811431289907,2.0,0.0,1.4803269636354255,1.4803269636354255
562,1,-0.21422365069866922,1.168656664932933,-158.59692474080404,3.0,1.0,0.9760008980902072,-158.59692474080404,158.9886535261222,-0.10513130562566175,-0.10513130562566175,2.0,0.0,1.4803269636354255,1.4803269636354255
563,1,-0.19192435104816852,1.1599817287074974,-158.39412500601168,3.0,1.0,0.9921811140672339,-158.39412500601168,158.7081527851524,-0.09392451859307016,-0.106902273658676,2.0,0.0,1.4803269636354255,1.4803269636354255
564,1,0.0010310908841796931,1.1569988838700167,-158.2727722679086,3.0,1.0,0.9193962597544368,-158.2727722679086,158.62245788871695,-0.10167702998487016,0.13142572100824168,2.0,0.0,1.4803269636354255,1.4803269636354255
565,1,-0.17795777154039222,1.1530294359513116,-158.2893040869281,3.0,1.0,0.992620295043516,-158.2893040869281,158.3885586187763,0.022387863307784528,-0.0661302039992222,2.0,0.0,1.4803269636354255,1.4803269636354255
566,1,0.0257385218299373,1.2647226343473783,-159.2183935511397,3.0,1.0,0.24415019607600363,-159.2183935511397,161.50163570705044,0.7266390893544781,2.415754178935032,2.0,0.0,1.4803269636354255,1.4803269636354255
567,1,-0.22223591686654556,1.0737692920704265,-159.28352865545318,3.0,1.0,0.8044208991548424,-159.28352865545318,159.98083877636702,0.14830845264066284,0.5958434244240323,2.0,0.0,1.4803269636354255,1.4803269636354255
568,1,-0.11319774144295533,1.1670099473764612,-158.01926766335404,3.0,1.0,1.0,-158.01926766335404,158.61547987902168,-0.7172258547604429,-0.7172258547604429,2.0,0.0,1.4803269636354255,1.4803269636354255
569,1,-0.11319774144295533,1.1670099473764612,-158.01926766335404,1.0,1.0,0.05258341374249979,-158.01926766335404,159.97918997653613,0.0,2.945354537054186,1.0,0.0,1.4803269636354255,1.4803269636354255
570,1,-0.05508023624873512,1.1766948916953983,-158.06104535523002,3.0,1.0,0.6558903739822184,-158.06104535523002,158.84349757864638,0.032421911091262245,0.7831366329434672,2.0,0.0,1.4803269636354255,1.4803269636354255
571,1,-0.1255085632312944,1.1750765211797456,-158.07144166591442,3.0,1.0,0.6191102815069943,-158.07144166591442,159.03759314701176,0.010232008443722407,0.9681373906283852,2.0,0.0,1.4803269636354255,1.4803269636354255
572,1,-0.042734594817866685,1.1428866489534504,-158.05739664301956,3.0,1.0,0.8863189838753959,-158.05739664301956,158.30734383574904,-0.004458201747070234,0.20581553144566556,2.0,0.0,1.4803269636354255,1.4803269636354255
573,1,-0.042734594817866685,1.1428866489534504,-158.05739664301956,1.0,1.0,0.022912844813153737,-158.05739664301956,160.84368501655055,0.0,3.7760576168011823,1.0,0.0,1.4803269636354255,1.4803269636354255
574,1,-0.14757996134550241,1.2197455342514574,-158.42539628003598,19.0,1.0,0.5436497332026565,-158.42539628003598,159.59070738485542,0.055042294719413576,2.033067802863627,4.0,0.0,1.4803269636354255,1.4803269636354255
575,1,-0.02690934824907857,1.0877946158611929,-158.46637920299892,3.0,1.0,0.984791377304924,-158.46637920299892,158.47682838573033,0.0466995125946994,-0.20368974698945408,2.0,0.0,1.4803269636354255,1.4803269636354255
576,1,0.1050313407865407,1.1040356928928419,-159.69224886694485,1.0,1.0,0.46373084306063717,-159.69224886694485,160.09098471605128,0.7684509746778474,0.7684509746778474,1.0,0.0,1.4803269636354255,1.4803269636354255
577,1,-0.03755694305798543,0.9846161834253639,-160.83911262448822,3.0,1.0,0.38227747698836323,-160.83911262448822,161.88875301807272,0.5668979973666239,1.6060951083680663,2.0,0.0,1.4803269636354255,1.4803269636354255
578,1,-0.21268346144051353,1.0576917319963548,-159.44828340530623,3.0,1.0,0.4284944217405026,-159.44828340530623,162.9324548882241,-0.7336696425345792,2.1900909274923777,2.0,0.0,1.4803269636354255,1.4803269636354255
579,1,-0.21268346144051353,1.0576917319963548,-159.44828340530623,3.0,1.0,0.14179848636866868,-159.44828340530623,161.45806075254828,0.0,2.6282044851365924,2.0,0.0,1.4803269636354255,1.4803269636354255
580,1,-0.09193625599106549,1.161545800335907,-157.98433209843262,1.0,1.0,1.0,-157.98433209843262,158.65235831225064,-0.8157774874507311,-0.8157774874507311,1.0,0.0,1.4803269636354255,1.4803269636354255
581,1,-0.09193625599106549,1.161545800335907,-157.98433209843262,1.0,1.0,0.4407900575427558,-157.98433209843262,158.6893021980443,0.0,0.8191865768815774,1.0,0.0,1.4803269636354255,1.4803269636354255
582,1,-0.09193625599106549,1.161545800335907,-157.98433209843262,3.0,1.0,0.8851112980421171,-157.98433209843262,158.17130776385952,0.0,0.21118103724026582,1.0,0.0,1.4803269636354255,1.4803269636354255
583,1,-0.09193625599106549,1.161545800335907,-157.98433209843262,1.0,1.0,0.15376971344027057,-157.98433209843262,159.45895759134504,0.0,1.8722991630169759,1.0,0.0,1.4803269636354255,1.4803269636354255
584,1,-0.2876193861729346,1.1416926592235583,-159.542240771714,1.0,1.0,0.4413125488944072,-159.542240771714,159.54803193939475,0.8180019269124159,0.8180019269124159,1.0,0.0,1.4803269636354255,1.4803269636354255
585,1,-0.3683647416818977,1.2199630209939767,-160.99994781455186,3.0,1.0,0.6456961182511641,-160.99994781455186,161.66928806661488,0.4571640205669496,1.190688562638286,2.0,0.0,1.4803269636354255,1.4803269636354255
586,1,-0.23028944466224485,1.1311907395403298,-158.81583415994143,1.0,1.0,1.0,-158.81583415994143,160.5179835732461,-0.8746709734608658,-0.8746709734608658,1.0,0.0,1.4803269636354255,1.4803269636354255
587,1,-0.38897589782831754,1.2168223494967465,-161.39754284721266,3.0,1.0,0.4014297760726568,-161.39754284721266,161.81772389603083,1.094641073919206,2.0405588355504563,2.0,0.0,1.4803269636354255,1.4803269636354255
588,1,0.21446911131248092,1.089276257915921,-162.1783414557631,3.0,1.0,0.8123135427078477,-162.1783414557631,162.28204228761908,0.8279579555342025,-1.6371584271644224,2.0,0.0,1.4803269636354255,1.4803269636354255
589,1,0.03530632632245062,1.2476264030588797,-159.08320210713546,3.0,1.0,1.0,-159.08320210713546,160.85172361749204,-1.9503286460172546,-1.9503286460172546,2.0,0.0,1.4803269636354255,1.4803269636354255
590,1,0.06915345410419171,1.262556720625165,-159.56240772339697,1.0,1.0,0.8427058495902119,-159.56240772339697,159.95222827482664,0.17113731474196925,0.17113731474196925,1.0,0.0,1.4803269636354255,1.4803269636354255
591,1,0.0722094196659368,1.201178430543466,-159.0454662269082,1.0,1.0,1.0,-159.0454662269082,159.79316161967336,-0.15071459694542,-0.15071459694542,1.0,0.0,1.4803269636354255,1.4803269636354255
592,1,0.012557297152937012,1.1884220909400096,-158.43269952861203,1.0,1.0,1.0,-158.43269952861203,158.95720630969512,-0.26606563142348705,-0.26606563142348705,1.0,0.0,1.4803269636354255,1.4803269636354255
593,1,-0.19192584377081223,1.1254851036696232,-158.4648448150535,3.0,1.0,0.9836004990378755,-158.4648448150535,158.62649735925353,0.050449968914222154,-0.05955451775523102,2.0,0.0,1.4803269636354255,1.4803269636354255
594,1,0.037374673937869536,1.2013628864448296,-158.69896215389608,3.0,1.0,0.8483136835063894,-158.69896215389608,159.06085311116794,0.21228931273680018,0.2306168308040526,2.0,0.0,1.4803269636354255,1.4803269636354255
595,1,0.037374673937869536,1.2013628864448296,-158.69896215389608,3.0,1.0,0.6492283203978839,-158.69896215389608,159.64466326018794,0.0,0.5410364813840545,2.0,0.0,1.4803269636354255,1.4803269636354255
596,1,-0.21170663032190465,1.1258956737328287,-158.6438438258284,3.0,1.0,0.9887587329132065,-158.6438438258284,159.01372761278955,-0.028316235997635886,-0.11989297449323999,2.0,0.0,1.4803269636354255,1.4803269636354255
597,1,-0.21170663032190465,1.1258956737328287,-158.6438438258284,1.0,1.0,0.45222392561722863,-158.6438438258284,159.57328470618936,0.0,0.7935778111676655,1.0,0.0,1.4803269636354255,1.4803269636354255
598,1,-0.23962152062012873,1.0390501453732282,-160.1913710943044,3.0,1.0,0.31998420960760093,-160.1913710943044,161.38645480330254,0.48566150658388096,1.9028939126728233,2.0,0.0,1.4803269636354255,1.4803269636354255
599,1,-0.08618642069363658,1.0377633960489934,-159.1359496294101,1.0,1.0,1.0,-159.1359496294101,160.19132176656888,-0.793314822877619,-0.793314822877619,1.0,0.0,1.4803269636354255,1.4803269636354255
600,1,-0.1096675237011848,1.326211811554784,-159.83366789595522,3.0,1.0,0.7560409234903701,-159.83366789595522,160.43338935087726,0.5173593920985127,0.5173593920985127,2.0,0.0,1.4803269636354255,1.4803269636354255
601,1,-0.037208674007728565,1.2184213943855082,-158.37382613214598,1.0,1.0,1.0,-158.37382613214598,159.34871813595325,-0.6014483693350314,-0.6014483693350314,1.0,0.0,1.4803269636354255,1.4803269636354255
602,1,-0.14614079511336248,1.2881009782149533,-159.26662971787235,15.0,1.0,0.6008254879676314,-159.26662971787235,159.72306955002557,0.514554493324539,1.164623359920597,3.0,0.0,1.4803269636354255,1.4803269636354255
603,1,-0.14614079511336248,1.2881009782149533,-159.26662971787235,1.0,1.0,0.6311214705543294,-159.26662971787235,160.52878803780354,0.0,0.4602569301271444,1.0,0.0,1.4803269636354255,1.4803269636354255
604,1,-0.18000275554183,1.2941009752814425,-159.5183283555489,15.0,1.0,0.7541434896035604,-159.5183283555489,160.0960653246501,-0.0024873012999933053,1.5547201426053903,3.0,0.0,1.4803269636354255,1.4803269636354255
605,1,-0.09684881124783709,1.0809742600842933,-158.3943829313166,3.0,1.0,0.9228730475319278,-158.3943829313166,159.25144329269867,-0.613668707143745,-0.613668707143745,2.0,0.0,1.4803269636354255,1.4803269636354255
606,1,-0.058564437300746036,1.2560097201896028,-158.72522906478017,3.0,1.0,0.7112270611852333,-158.72522906478017,159.23992281116884,0.2799488554364018,0.41026538161798953,2.0,0.0,1.4803269636354255,1.4803269636354255
607,1,0.09057622545741531,1.114343883644693,-159.37371753446155,3.0,1.0,0.8554335584828981,-159.37371753446155,159.6884675150422,0.40580157638157743,0.40580157638157743,2.0,0.0,1.4803269636354255,1.4803269636354255
608,1,-0.2816360831921949,1.210436454117858,-159.53167126614593,3.0,1.0,0.9501796596526502,-159.53167126614593,159.79584884528666,0.1618850375580223,-0.5429464468753054,2.0,0.0,1.4803269636354255,1.4803269636354255
609,1,-0.07438372442517094,1.2065956951336747,-158.1974262971598,5.0,1.0,0.9555796357364349,-158.1974262971598,159.01368278378445,-0.5787694193211621,-0.6973148095466115,2.0,0.0,1.4803269636354255,1.4803269636354255
610,1,-0.07438372442517094,1.2065956951336747,-158.1974262971598,3.0,1.0,0.01901940810723396,-158.1974262971598,163.26568842066493,0.0,10.859720271760267,2.0,0.0,1.4803269636354255,1.4803269636354255
611,1,-0.3723516590576546,1.1039399542528974,-161.5303625002658,1.0,1.0,0.17605741881174872,-161.5303625002658,161.55173003206187,1.73694509390117,1.73694509390117,1.0,0.0,1.4803269636354255,1.4803269636354255
612,1,-0.09982164198619714,1.2125692892708455,-158.2442935108719,1.0,1.0,1.0,-158.2442935108719,159.8483929637185,-1.7456363723017887,-1.7456363723017887,1.0,0.0,1.4803269636354255,1.4803269636354255
613,1,-0.10252421492748647,1.3472723491361251,-160.23616493370164,3.0,1.0,0.6008313528064059,-160.23616493370164,160.30494866295155,0.6843138169766405,1.2104678113434773,2.0,0.0,1.4803269636354255,1.4803269636354255
614,1,0.054541837177582264,1.0696707592205794,-159.43535955371297,3.0,1.0,0.7828328972075651,-159.43535955371297,161.2475322547466,-1.2205534629372892,-1.2205534629372892,2.0,0.0,1.4803269636354255,1.4803269636354255
615,1,-0.015629751616869192,1.0774901638800136,-158.65949501448858,3.0,1.0,0.6664387341742583,-158.65949501448858,159.92450400969662,-0.3519523248359917,0.7748347486507896,2.0,0.0,1.4803269636354255,1.4803269636354255
616,1,-0.15876734170895435,1.2320267221746115,-158.5919017787444,3.0,1.0,1.0,-158.5919017787444,158.60006975992982,-0.07623374570215447,-0.3482765038128832,2.0,0.0,1.4803269636354255,1.4803269636354255
617,1,-0.15876734170895435,1.2320267221746115,-158.5919017787444,1.0,1.0,0.006240753189276664,-158.5919017787444,161.8673598621845,0.0,5.0766544004751495,1.0,0.0,1.4803269636354255,1.4803269636354255
618,1,0.06192518064293093,1.1117297302199922,-159.0123981487737,3.0,1.0,0.5654849650682575,-159.0123981487737,159.97183072672675,0.37965911309598255,0.87654818248987,2.0,0.0,1.4803269636354255,1.4803269636354255
619,1,-0.23036340522642046,1.2074950944205431,-158.91245663016633,3.0,1.0,1.0,-158.91245663016633,159.09956493570036,-0.1230951123564239,-0.3981231700742285,2.0,0.0,1.4803269636354255,1.4803269636354255
620,1,-0.18572838057976176,1.2831873269515912,-159.38397393873674,1.0,1.0,0.8472539998559017,-159.38397393873674,159.73223169174076,0.16575474751951447,0.16575474751951447,1.0,0.0,1.4803269636354255,1.4803269636354255
621,1,-0.18572838057976176,1.2831873269515912,-159.38397393873674,1.0,1.0,0.2415750475925358,-159.38397393873674,161.3802328931707,0.0,1.4205750980874257,1.0,0.0,1.4803269636354255,1.4803269636354255
622,1,0.003033345191028991,1.1917664246228803,-158.3843495520302,3.0,1.0,0.9394861249481274,-158.3843495520302,159.13306245555563,-0.4752813860488345,-0.4752813860488345,2.0,0.0,1.4803269636354255,1.4803269636354255
623,1,-0.265187542705505,1.1591778916342592,-159.1746370655518,3.0,1.0,0.31388250990697825,-159.1746370655518,160.48791763152764,0.8762028244555893,1.351605606791793,2.0,0.0,1.4803269636354255,1.4803269636354255
624,1,-0.12403222429821156,1.016494218157851,-159.7351047681711,3.0,1.0,0.7131801142956805,-159.7351047681711,160.3998271456111,0.23275170331172035,0.5202205871301828,2.0,0.0,1.4803269636354255,1.4803269636354255
625,1,-0.043302189420442144,1.1422737607019553,-158.0563427334461,1.0,1.0,1.0,-158.0563427334461,158.89204970221147,-0.8834978373267575,-0.8834978373267575,1.0,0.0,1.4803269636354255,1.4803269636354255
626,1,-0.11625909527117442,1.2118809175885419,-158.2624417357725,3.0,1.0,0.5737238500349053,-158.2624417357725,159.2227418189976,0.1496011419598915,0.9213254398619881,2.0,0.0,1.4803269636354255,1.4803269636354255
627,1,-0.11625909527117442,1.2118809175885419,-158.2624417357725,1.0,1.0,0.048460058739070895,-158.2624417357725,160.72515970529338,0.0,3.027015351479946,1.0,0.0,1.4803269636354255,1.4803269636354255
628,1,-0.05039674178120285,1.1303644734110276,-158.06296905630919,3.0,1.0,0.6718108631569372,-158.06296905630919,158.89813046141325,-0.2046025412045367,0.700959290421082,2.0,0.0,1.4803269636354255,1.4803269636354255
