# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1072.42,0.976058,0.0351685,4,15,0,1076.73,3.5765,-0.306623,3.37068,2.07728,0.674145,0.325855
-1073.21,0.708748,0.062622,4,31,0,1077.72,4.25289,-0.220024,3.0842,1.98871,0.646595,0.353405
-1073.76,0.975699,0.0484457,5,31,0,1074.14,3.57093,0.696055,3.97704,2.30169,0.678195,0.321805
-1077.26,0.381746,0.0863523,3,7,0,1077.95,3.63856,0.59995,3.90197,2.89434,0.687058,0.312942
-1076.18,0.993775,0.0246412,5,63,0,1079.01,2.93419,0.0118337,3.80729,2.44107,0.803177,0.196823
-1076.37,0.714203,0.0465573,4,15,0,1080.24,3.03431,0.214614,4.03333,1.39661,0.745571,0.254429
-1076.81,0.949815,0.037425,4,15,0,1078.56,3.34918,0.126334,3.21625,2.64087,0.757852,0.242148
-1073.93,1,0.0614084,3,7,0,1078.25,3.47379,0.117323,3.89354,2.0273,0.749928,0.250072
-1077.15,0.333333,0.116245,2,3,0,1080.65,3.44632,0.132632,3.66389,2.93657,0.743453,0.256547
-1072.87,0.998832,0.0303634,4,15,0,1078.72,3.13094,0.170797,3.78106,1.58137,0.764623,0.235377
-1074.33,0.637757,0.0571179,5,31,0,1076.7,4.24333,0.570081,3.81853,2.72191,0.559322,0.440678
-1071.7,1,0.0372444,3,7,0,1074.73,4.26029,0.674694,3.44195,2.50453,0.550067,0.449933
-1072.1,0.948191,0.0695187,5,63,0,1072.87,3.86517,0.16288,3.41983,2.13173,0.573898,0.426102
-1072.1,0.0369427,0.110767,2,5,0,1075,3.86517,0.16288,3.41983,2.13173,0.573898,0.426102
-1071.51,0.998821,0.0132531,6,127,0,1074.11,3.70629,0.0997848,3.47655,2.21725,0.62793,0.37207
-1071.55,0.968935,0.0245066,6,87,0,1074.46,4.31426,0.285705,3.35657,2.39759,0.591703,0.408297
-1071.05,0.997906,0.0412732,3,15,0,1071.8,4.21705,0.207895,3.36052,2.18265,0.57198,0.42802
-1072.29,0.795404,0.0746522,5,31,0,1072.95,3.66601,0.357916,3.64717,2.47054,0.658673,0.341327
-1072.81,0.132621,0.0767889,5,31,0,1078.84,3.69301,0.152343,3.27986,2.47514,0.645424,0.354576
-1072.56,0.990295,0.013049,5,47,0,1075.12,3.9683,0.259938,3.31291,2.03308,0.640688,0.359312
-1071.07,0.999679,0.0230048,5,63,0,1073.58,3.98702,0.247351,3.47164,2.25322,0.611171,0.388829
-1071.07,0.999045,0.0412025,4,31,0,1071.22,4.11983,0.0993662,3.32318,2.28682,0.587062,0.412938
-1072.27,0.798422,0.072978,4,31,0,1072.98,3.74257,0.0288335,3.71608,2.12936,0.67409,0.32591
-1071.45,0.980485,0.0755739,1,3,0,1071.9,3.74257,0.0476306,3.4056,2.11341,0.667526,0.332474
-1071.75,0.138284,0.125757,3,7,0,1073.33,3.75733,0.219611,3.67651,2.26798,0.646648,0.353352
-1072.65,0.998334,0.0234669,5,63,0,1073.59,3.47975,-0.354023,3.60106,1.82385,0.750794,0.249206
-1072.92,0.857104,0.040918,5,63,0,1075.96,3.89261,0.00846079,3.74795,2.01172,0.633829,0.366171
-1074,0.968432,0.0493496,5,31,0,1075.76,3.02505,-0.384238,3.65704,1.58421,0.77242,0.22758
-1074,0.147537,0.0786456,2,7,0,1078.18,3.02505,-0.384238,3.65704,1.58421,0.77242,0.22758
-1073.24,0.995845,0.0158409,5,31,0,1075.64,3.33915,0.0328521,3.58426,2.05045,0.797065,0.202935
-1072.52,0.993076,0.0270611,5,31,0,1074.04,3.24951,0.108119,3.72771,1.79587,0.714733,0.285267
-1072.86,0.909952,0.0455479,4,31,0,1074.5,3.10555,0.300497,3.68207,2.02717,0.78673,0.21327
-1074.74,0.979185,0.0620261,3,7,0,1075.42,3.30084,0.217704,3.66736,1.30787,0.82787,0.17213
-1074.74,0.134726,0.0995515,2,5,1,1077.47,3.30084,0.217704,3.66736,1.30787,0.82787,0.17213
-1074.52,0.987507,0.020522,5,31,0,1076.82,3.10022,-0.0691338,3.44343,2.12771,0.833678,0.166322
-1073.17,0.999754,0.0336289,4,15,0,1074.93,3.2391,-0.113256,3.5671,1.92925,0.813078,0.186922
-1073.58,0.875731,0.0563492,6,79,0,1077.09,6.20434,1.13542,2.66797,2.35033,0.288858,0.711142
-1073.98,0.995969,0.0698454,5,43,0,1075.3,6.88353,0.923347,2.28284,2.27881,0.258136,0.741864
# Adaptation terminated
# Step size = 0.0472777
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1
-1071.81,0.991308,0.0472777,5,43,0,1075.05,7.28565,1.40994,2.0494,2.69502,0.197378,0.802622
-1075.7,0.816991,0.0472777,3,7,0,1076.58,7.49813,1.62068,2.72393,2.99661,0.21867,0.78133
-1075.48,0.902712,0.0472777,4,31,0,1079.02,8.09036,1.30087,1.91544,3.03569,0.127446,0.872554
-1070.93,0.931204,0.0472777,6,79,0,1080.7,5.58434,0.653172,2.99949,2.48761,0.403043,0.596957
-1071.03,0.967298,0.0472777,3,15,0,1072.06,5.52012,0.735702,2.88195,2.57018,0.388816,0.611184
-1070.93,0.990076,0.0472777,4,31,0,1071.51,5.42103,0.62301,2.99263,2.41656,0.369885,0.630115
-1073.52,0.910101,0.0472777,6,95,0,1075.19,3.5433,0.739771,3.42113,2.26314,0.652937,0.347063
-1073.9,0.991401,0.0472777,6,87,0,1076.2,6.34052,0.532972,2.60652,2.22896,0.383198,0.616802
-1073.3,0.999789,0.0472777,5,31,0,1074.72,6.41021,0.499165,2.55857,2.33681,0.365034,0.634966
-1072.26,0.974808,0.0472777,3,7,0,1074.03,6.30651,0.594029,2.83949,2.46615,0.342642,0.657358
-1070.98,0.964929,0.0472777,4,15,0,1073.88,6.0524,0.696575,2.6504,2.49062,0.355424,0.644576
-1070.81,0.847171,0.0472777,5,55,0,1073.55,5.09579,0.629787,3.09388,2.52657,0.421023,0.578977
-1074.2,0.89373,0.0472777,3,15,0,1075.4,5.08444,0.782189,3.41839,2.39929,0.507604,0.492396
-1074.33,0.942465,0.0472777,4,31,0,1077.72,4.63376,-0.0706541,2.8896,2.32169,0.596625,0.403375
-1074.29,0.997737,0.0472777,3,7,0,1075.67,4.68845,0.0192195,3.39765,1.94456,0.584997,0.415003
-1074.97,0.993674,0.0472777,3,7,0,1075.68,4.75094,-0.0526976,2.99459,2.42405,0.597652,0.402348
-1075.11,0.9954,0.0472777,6,79,0,1078.25,7.27522,1.26238,2.46137,2.89775,0.265835,0.734165
-1072.32,0.98568,0.0472777,4,15,0,1078.19,7.39665,1.40896,2.23904,2.93632,0.190712,0.809288
-1074.95,0.905091,0.0472777,2,7,0,1076.4,7.32404,1.5212,1.92157,2.50627,0.20111,0.79889
-1074.28,0.996515,0.0472777,3,15,0,1076.37,7.59398,1.4196,2.43043,2.4986,0.201602,0.798398
-1072.99,0.997042,0.0472777,4,19,0,1075.03,7.98542,1.46914,2.0105,2.65436,0.149555,0.850445
-1073.12,0.987739,0.0472777,4,31,0,1074.46,7.48094,1.5266,1.87937,2.65957,0.193238,0.806762
-1074.95,0.98925,0.0472777,4,15,0,1075.65,7.68168,1.53044,2.51797,3.08103,0.122507,0.877493
-1074.89,0.989624,0.0472777,4,15,0,1077.68,7.68922,1.79738,1.82887,2.93654,0.179023,0.820977
-1072.02,0.999685,0.0472777,3,15,0,1075.35,7.83899,1.40546,2.12027,2.81865,0.15944,0.84056
-1074.67,0.932423,0.0472777,3,7,0,1075.09,7.77124,1.61024,1.61765,2.7278,0.161892,0.838108
-1073.83,0.991511,0.0472777,6,95,0,1077.34,5.29659,0.162148,2.75235,2.03299,0.492978,0.507022
-1072.73,0.897601,0.0472777,3,15,0,1077.29,5.03648,0.412647,3.31861,2.4382,0.393583,0.606417
-1072.48,0.939211,0.0472777,3,7,0,1075.91,5.05115,0.513515,2.97436,2.37998,0.506337,0.493663
-1072.87,0.976053,0.0472777,2,3,0,1073.06,5.05507,0.513939,2.92084,2.4484,0.504331,0.495669
-1073.56,0.995465,0.0472777,6,111,0,1074.17,3.40705,0.56089,3.56599,2.09536,0.761533,0.238467
-1072.64,0.998715,0.0472777,6,111,0,1074.3,4.39992,0.0463551,3.13831,2.14909,0.50016,0.49984
-1071.64,0.99154,0.0472777,3,7,0,1073.13,4.54608,0.141423,3.40371,2.35527,0.559394,0.440606
-1071.44,0.849048,0.0472777,3,11,0,1074.51,4.49361,0.348121,3.249,2.21741,0.557667,0.442333
-1074.32,0.969705,0.0472777,4,15,0,1075.47,4.0807,-0.154463,3.33238,2.29914,0.526295,0.473705
-1073.42,0.961448,0.0472777,3,11,0,1076.27,4.26304,0.155134,3.48583,2.00459,0.655846,0.344154
-1073.85,0.992058,0.0472777,5,47,0,1078.42,3.17687,-0.323544,3.6142,2.12122,0.728114,0.271886
-1072.82,0.980353,0.0472777,3,7,0,1075.3,3.33925,-0.183874,3.41285,1.75109,0.730231,0.269769
-1073.45,0.997669,0.0472777,4,15,0,1074.09,3.38357,-0.128625,3.72798,1.51315,0.739452,0.260548
-1074.76,0.959394,0.0472777,4,31,0,1075.77,3.39156,-0.615631,3.2629,2.20113,0.784166,0.215834
-1073.67,0.991951,0.0472777,3,15,0,1076.2,3.39488,-0.20158,3.39513,1.70087,0.798038,0.201962
-1072.93,0.881723,0.0472777,6,63,0,1075.7,3.55241,-0.547358,3.37896,2.03154,0.711137,0.288863
-1074.26,0.907484,0.0472777,4,15,0,1075.2,3.7021,-0.438119,3.40505,1.58828,0.755531,0.244469
-1073.49,0.679841,0.0472777,4,15,0,1077.89,3.65392,-0.428322,3.46843,2.18876,0.752144,0.247856
-1074.4,0.971043,0.0472777,3,7,0,1076.97,3.83623,-0.658004,3.25305,1.80356,0.669721,0.330279
-1074.33,0.920348,0.0472777,6,79,0,1075.81,4.48996,1.41105,3.97701,2.7427,0.390894,0.609106
-1073.31,0.944744,0.0472777,5,31,0,1076.32,4.14477,0.86277,3.84945,2.37922,0.465964,0.534036
-1072.11,0.932278,0.0472777,4,31,0,1075.22,4.66604,0.685315,3.57687,2.31229,0.486387,0.513613
-1071.09,0.893168,0.0472777,5,35,0,1075.14,5.05198,0.720362,3.19118,2.4271,0.409256,0.590744
-1071.66,0.975813,0.0472777,5,63,0,1072.11,4.67272,0.153402,3.2608,2.14897,0.55678,0.44322
-1072.46,0.884742,0.0472777,3,7,0,1073.9,4.72346,0.129987,3.43841,2.27473,0.561249,0.438751
-1072.4,0.992886,0.0472777,4,31,0,1075.12,4.58458,0.405907,3.25869,2.22867,0.572975,0.427025
-1074.76,0.951878,0.0472777,6,79,0,1075.69,8.33967,1.88557,2.02472,2.80061,0.153815,0.846185
-1076.4,0.737338,0.0472777,4,15,0,1078.97,8.04906,1.84858,1.66763,3.30264,0.116682,0.883318
-1076.03,0.920612,0.0472777,2,3,0,1077.91,8.1541,1.80638,1.68123,2.6634,0.122671,0.877329
-1074.53,1,0.0472777,4,23,0,1076.73,7.96924,1.3951,2.33382,2.5464,0.185829,0.814171
-1072.93,0.873331,0.0472777,4,19,0,1076.04,8.04711,1.63835,1.90215,2.88319,0.1204,0.8796
-1071.66,0.997313,0.0472777,4,31,0,1073.42,7.70406,1.45082,2.16877,2.80385,0.181886,0.818114
-1072.64,0.95629,0.0472777,4,31,0,1073.56,7.62309,1.16135,2.06514,2.57296,0.189644,0.810356
-1075.48,0.810542,0.0472777,2,7,0,1077.11,7.62701,1.09027,1.93674,2.41503,0.189339,0.810661
-1073.05,0.997767,0.0472777,5,47,0,1078.48,6.88894,1.2791,2.56116,2.80736,0.27459,0.72541
-1076.07,0.831692,0.0472777,4,31,0,1077.62,6.5784,0.678743,2.8619,2.34988,0.257096,0.742904
-1073.96,1,0.0472777,3,7,0,1076.31,6.61551,0.710099,2.82135,2.68495,0.267599,0.732401
-1073.44,0.935667,0.0472777,5,63,0,1078.7,7.77122,1.65016,2.38364,3.01438,0.128833,0.871167
-1073.82,0.971738,0.0472777,4,31,0,1075.24,8.26797,1.72103,1.6005,2.78394,0.139569,0.860431
-1074.4,0.979015,0.0472777,3,15,0,1074.99,8.19977,1.56614,2.49269,2.98454,0.148384,0.851616
-1075.61,0.962103,0.0472777,4,31,0,1077.11,8.73543,1.68606,1.38602,2.95166,0.12596,0.87404
-1077.23,0.82901,0.0472777,4,31,0,1078.88,9.15691,2.01458,2.2895,3.26111,0.0781238,0.921876
-1074.33,0.978475,0.0472777,5,47,0,1081.73,6.55061,1.57418,2.30418,2.85714,0.216305,0.783695
-1075.81,0.905319,0.0472777,5,31,0,1081.69,7.65263,1.93426,2.40854,3.25028,0.137902,0.862098
-1073.75,0.974833,0.0472777,4,15,0,1077.26,7.39563,1.41516,2.15232,2.54726,0.166015,0.833985
-1073,0.848961,0.0472777,6,71,0,1076.96,5.10802,0.315512,3.13946,2.11236,0.433463,0.566537
-1073.88,0.99986,0.0472777,6,63,0,1074.3,2.98647,0.00787377,3.54304,1.93113,0.84163,0.15837
-1074.56,0.991364,0.0472777,4,15,0,1076.29,3.33207,-0.511329,3.47696,1.29885,0.78515,0.21485
-1074.74,0.559522,0.0472777,5,47,0,1079.05,2.81352,0.728823,3.61397,2.03709,0.829901,0.170099
-1071.8,0.92754,0.0472777,6,95,0,1076.3,6.15691,1.23192,2.94724,2.73188,0.280627,0.719373
-1072.73,0.972562,0.0472777,5,31,0,1072.81,6.44756,1.28671,2.57139,2.87104,0.211156,0.788844
-1073.21,0.949119,0.0472777,2,3,0,1073.72,6.45456,1.27186,2.4474,2.62635,0.207817,0.792183
-1075.56,0.933561,0.0472777,4,31,0,1077.73,6.66824,1.00843,3.13015,2.78085,0.209794,0.790206
-1073.49,0.984435,0.0472777,3,7,0,1076.68,6.4207,1.1677,2.19957,2.68257,0.275439,0.724561
-1073.4,1,0.0472777,3,11,0,1074.52,6.39369,1.31144,3.26628,2.80825,0.246303,0.753697
-1072.98,0.962459,0.0472777,4,19,0,1076.79,6.89544,0.805004,2.21496,2.57318,0.288291,0.711709
-1074.2,0.937087,0.0472777,3,7,0,1074.72,6.88267,0.813088,2.07567,2.59766,0.287743,0.712257
-1072.21,0.825175,0.0472777,5,63,0,1080.18,6.40162,1.05073,2.92502,2.79169,0.282796,0.717204
-1073.87,0.960255,0.0472777,3,7,0,1076.64,6.33144,1.33217,3.09853,2.84662,0.299098,0.700902
-1072.18,0.98902,0.0472777,5,63,0,1076.13,5.42556,0.843713,3.06667,2.76738,0.333241,0.666759
-1072.6,0.995126,0.0472777,5,31,0,1073.85,5.79062,1.12159,2.87769,2.81691,0.331459,0.668541
-1071.91,0.974736,0.0472777,4,23,0,1075.03,5.59016,0.735883,2.98419,2.27639,0.382006,0.617994
-1070.92,0.988878,0.0472777,3,7,0,1073.02,5.76417,0.768616,2.89979,2.45179,0.380061,0.619939
-1072.66,0.752726,0.0472777,5,35,0,1074.64,4.89629,0.596221,3.27033,2.17451,0.457542,0.542458
-1070.87,0.970179,0.0472777,6,91,0,1076.22,6.46547,0.888667,2.49384,2.48628,0.281911,0.718089
-1072.04,0.890928,0.0472777,6,95,0,1073.18,5.08837,0.386534,3.38765,2.278,0.46326,0.53674
-1071.77,0.983057,0.0472777,5,63,0,1073.98,5.53543,0.599127,3.12163,2.61737,0.365627,0.634373
-1070.8,0.95669,0.0472777,3,7,0,1072.86,5.60319,0.677067,2.88691,2.37944,0.393582,0.606418
-1071.9,0.882457,0.0472777,6,95,0,1072.91,4.25881,0.510463,3.31335,2.62446,0.53312,0.46688
-1070.96,0.94649,0.0472777,6,75,0,1073.44,5.18457,0.379756,3.05441,2.45245,0.428584,0.571416
-1072.88,0.795184,0.0472777,5,63,0,1076.94,4.13986,1.02707,3.55423,2.43911,0.509558,0.490442
-1071.82,0.996571,0.0472777,4,31,0,1074.35,4.34905,0.626668,3.38428,2.51738,0.551498,0.448502
-1072.36,0.961821,0.0472777,5,63,0,1075.17,4.35524,0.337528,3.45458,2.21843,0.613684,0.386316
-1071.93,0.996334,0.0472777,5,55,0,1073.88,4.84912,0.407257,3.08525,2.46892,0.412351,0.587649
-1071.15,0.982808,0.0472777,3,15,0,1072.77,4.95642,0.646011,3.20069,2.36438,0.426477,0.573523
-1071.07,0.991741,0.0472777,6,79,0,1071.62,6.20089,0.776078,2.57741,2.5613,0.329181,0.670819
-1071.45,0.935412,0.0472777,4,19,0,1072.57,5.67994,1.02297,2.85603,2.59097,0.343217,0.656783
-1071.41,0.974254,0.0472777,3,7,0,1072.05,5.69668,1.02443,2.99917,2.64815,0.345154,0.654846
-1072.53,0.821497,0.0472777,4,15,0,1076.09,5.89215,0.905647,2.91936,2.37188,0.383775,0.616225
-1072.65,0.986698,0.0472777,3,7,0,1074.28,6.07552,0.832586,2.93395,2.65893,0.370827,0.629173
-1072.59,1,0.0472777,4,15,0,1073.56,5.86234,1.03957,2.67599,2.68674,0.350603,0.649397
-1075.01,0.791544,0.0472777,6,95,0,1077.96,3.64079,-0.34348,3.84267,1.87492,0.741783,0.258217
-1075.5,0.951422,0.0472777,4,31,0,1077.85,3.11104,-0.232332,3.81695,2.20452,0.728204,0.271796
-1073.75,0.843391,0.0472777,2,3,0,1076.92,3.13156,-0.193504,3.62676,2.23368,0.743615,0.256385
-1071.59,0.971315,0.0472777,6,79,0,1075.64,5.89681,0.769033,2.67208,2.53918,0.377586,0.622414
-1072.11,0.926648,0.0472777,2,7,0,1075.19,5.81378,0.68949,2.60468,2.29605,0.327406,0.672594
-1072.48,0.9919,0.0472777,3,7,0,1073.26,5.80842,0.622952,2.59384,2.62153,0.320557,0.679443
-1075.32,0.912268,0.0472777,5,63,0,1076.61,7.84184,1.52882,2.44964,3.04807,0.19738,0.80262
-1074.27,0.986912,0.0472777,4,15,0,1077.14,7.89973,1.22982,2.16635,2.50951,0.185375,0.814625
-1074.14,0.981669,0.0472777,4,31,0,1076.2,7.88948,1.81544,1.895,2.79905,0.122769,0.877231
-1073.24,0.796468,0.0472777,4,15,0,1076.8,7.8605,1.69084,2.43436,2.97205,0.155323,0.844677
-1073.37,0.9404,0.0472777,4,15,0,1074.87,7.66504,1.77558,1.99004,2.82813,0.170359,0.829641
-1073.04,0.96578,0.0472777,4,15,0,1074.25,7.5967,1.5609,2.56965,2.82328,0.156793,0.843207
-1073.28,0.917502,0.0472777,3,15,0,1074.39,7.42205,1.5643,2.11497,3.03556,0.151963,0.848037
-1071.44,0.981533,0.0472777,6,79,0,1075.88,4.78953,0.578876,3.44985,2.38116,0.449859,0.550141
-1072.32,0.995736,0.0472777,5,47,0,1073.18,5.13332,1.06701,3.11242,2.75418,0.36449,0.63551
-1071.8,0.926126,0.0472777,5,63,0,1075.04,4.36669,0.247525,3.52626,2.29875,0.515559,0.484441
-1072.85,0.996963,0.0472777,6,127,0,1073.07,3.44869,0.172421,3.7791,2.05662,0.74751,0.25249
-1072.91,0.993435,0.0472777,5,47,0,1076.33,3.80297,0.353512,3.54663,2.23802,0.705037,0.294963
-1072.64,0.996316,0.0472777,2,3,0,1072.98,3.79173,0.357215,3.54081,2.23108,0.699409,0.300591
-1073.08,0.98624,0.0472777,5,55,0,1074.98,5.21086,0.57683,3.21892,2.18341,0.474149,0.525851
-1073.55,0.50181,0.0472777,2,3,0,1080.3,5.1842,0.527065,3.43026,2.61696,0.480064,0.519936
-1075.17,0.932029,0.0472777,3,7,0,1076.34,5.21174,0.609354,2.62954,2.16107,0.453774,0.546226
-1071.76,0.952382,0.0472777,3,15,0,1077.83,5.27664,0.382133,3.14358,2.47171,0.399417,0.600583
-1072.16,0.995032,0.0472777,4,15,0,1072.59,5.24806,0.839044,2.80657,2.6002,0.370502,0.629498
-1071.33,0.992151,0.0472777,3,15,0,1072.95,5.50977,0.626027,3.05287,2.55165,0.4153,0.5847
-1074.55,0.88583,0.0472777,3,7,0,1075.94,5.66755,0.497321,2.78793,2.13677,0.466029,0.533971
-1073.91,1,0.0472777,3,7,0,1075.33,5.69771,0.496833,3.02343,2.53216,0.456881,0.543119
-1075.06,0.983503,0.0472777,6,75,0,1076.7,3.45088,-0.0115839,3.84609,1.66432,0.814054,0.185946
-1075.11,0.998058,0.0472777,4,15,0,1076.41,3.22408,-0.597318,3.27015,2.00706,0.723251,0.276749
-1075.72,0.876754,0.0472777,4,27,0,1077.94,3.44514,0.858473,4.08815,1.81497,0.733955,0.266045
-1072.7,0.996591,0.0472777,4,31,0,1079.03,3.48715,7.08024e-05,3.72688,2.20532,0.681102,0.318898
-1072.67,0.985937,0.0472777,2,7,0,1074.34,3.59804,0.0392816,3.33435,2.34314,0.701952,0.298048
-1071.85,0.949122,0.0472777,6,115,0,1073.68,4.69325,0.42992,3.55024,2.43423,0.479458,0.520542
-1072.1,0.98007,0.0472777,4,27,0,1073.6,4.36424,0.419948,3.67489,2.3937,0.509696,0.490304
-1071.53,0.981561,0.0472777,3,7,0,1072.52,4.4138,0.375421,3.57716,2.31165,0.525324,0.474676
-1071.46,0.979223,0.0472777,3,7,0,1072.23,4.43479,0.289059,3.09549,2.39757,0.540963,0.459037
-1071.11,0.998162,0.0472777,2,7,0,1072.34,4.41364,0.26407,3.33405,2.32505,0.508817,0.491183
-1073.31,0.681802,0.0472777,4,31,0,1080.67,3.52989,0.214593,3.76417,1.61016,0.704309,0.295691
-1073.15,0.917829,0.0472777,4,19,0,1075.8,3.82984,0.00299049,3.37704,2.21775,0.720765,0.279235
-1071.28,0.978579,0.0472777,5,63,0,1074.79,4.7109,0.471713,3.22476,2.34532,0.523096,0.476904
-1071.62,0.993335,0.0472777,5,55,0,1072.63,3.98068,0.692243,3.57151,2.42067,0.537677,0.462323
-1071.3,0.990176,0.0472777,5,63,0,1072.07,4.32106,0.628021,3.47006,2.51444,0.521845,0.478155
-1074.02,0.969185,0.0472777,4,15,0,1074.44,4.37485,0.826353,3.62214,2.33598,0.586754,0.413246
-1074.91,0.94364,0.0472777,4,19,0,1076.41,4.1764,0.0650015,3.38919,2.1657,0.484516,0.515484
-1072.45,0.857542,0.0472777,5,63,0,1079.49,6.03498,1.01515,2.51422,2.62883,0.261542,0.738458
-1072.56,0.998709,0.0472777,6,79,0,1075.93,7.73897,1.20408,1.99877,2.68949,0.174809,0.825191
-1073.6,0.70021,0.0472777,6,79,0,1078.34,3.36927,-0.225217,3.63406,2.31487,0.709941,0.290059
-1072.98,0.952743,0.0472777,4,15,0,1074.25,3.45162,-0.10825,3.62575,1.53189,0.771244,0.228756
-1074.47,0.856381,0.0472777,4,15,0,1075.78,3.35615,0.0381024,3.6444,2.58281,0.743841,0.256159
-1074.28,0.953709,0.0472777,4,23,0,1075.55,3.68742,-0.11614,3.51193,1.59912,0.672635,0.327365
-1075.19,0.962437,0.0472777,2,3,0,1075.59,3.68344,-0.142048,3.65096,1.59245,0.658138,0.341862
-1074.85,0.985368,0.0472777,3,15,0,1077.37,3.54475,0.172849,3.60061,2.79525,0.662364,0.337636
-1074.68,0.98787,0.0472777,4,15,0,1075.27,3.56672,0.352632,3.55263,1.58877,0.676609,0.323391
-1074.24,1,0.0472777,4,23,0,1075.91,3.78717,0.0605936,3.26507,2.42775,0.713971,0.286029
-1075.75,0.958575,0.0472777,5,43,0,1076.43,3.15029,-0.171348,3.294,2.377,0.806478,0.193522
-1074.22,0.99302,0.0472777,4,23,0,1077.06,2.89449,0.116175,3.85563,1.63757,0.824713,0.175287
-1072.85,0.791476,0.0472777,4,19,0,1076.14,3.285,0.133429,3.78703,1.79152,0.779149,0.220851
-1075.38,0.904779,0.0472777,4,31,0,1075.77,3.04087,-0.651056,3.29413,1.51839,0.821035,0.178965
