# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 5
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1074.07,0.994692,0.047659,5,39,0,1076.56,1.20479,6.52468,2.37129,2.69871,0.742447,0.257553
-1076.18,0.909484,0.047659,3,7,0,1078.6,1.24419,6.56709,3.00079,2.63078,0.696856,0.303144
-1074.65,0.993059,0.047659,6,79,0,1080.39,0.642635,3.32264,1.6684,3.52968,0.279669,0.720331
-1073.87,1,0.047659,5,43,0,1076.01,0.924731,3.36195,2.43436,3.50121,0.386548,0.613452
-1074.62,0.999357,0.047659,4,31,0,1076.83,1.34792,3.31904,2.38933,3.92286,0.443072,0.556928
-1073.23,0.980538,0.047659,5,31,0,1076.38,0.873783,3.64025,2.66118,3.57344,0.473077,0.526923
-1075.68,0.893833,0.047659,5,31,0,1077.5,1.51606,3.58189,2.60956,3.78655,0.374369,0.625631
-1074.39,0.950709,0.047659,4,15,0,1077.04,1.00747,3.67595,2.41745,4.0356,0.50868,0.49132
-1074.52,0.915118,0.047659,3,7,0,1076.35,0.96096,3.72979,2.96867,3.57005,0.505602,0.494398
-1074.13,0.997357,0.047659,2,3,0,1074.82,0.971898,3.71291,2.85773,3.54979,0.511765,0.488235
-1077.62,0.72972,0.047659,2,3,0,1078.21,0.953489,3.6631,2.84301,3.16929,0.512995,0.487005
-1077.82,0.983547,0.047659,5,63,0,1079.29,1.1902,3.47097,2.13932,3.54325,0.456064,0.543936
-1078.31,0.9665,0.047659,5,43,0,1082.34,1.89127,3.90265,2.75678,3.80207,0.667482,0.332518
-1078.19,0.954759,0.047659,5,47,0,1082.49,1.5158,3.46862,2.33427,3.72673,0.516528,0.483472
-1073.65,0.985029,0.047659,5,31,0,1081.35,0.955285,4.34854,2.37526,3.95527,0.498216,0.501784
-1073.78,0.99854,0.047659,3,15,0,1074.96,0.957911,4.32421,2.34562,3.96072,0.51475,0.48525
-1073.13,0.990137,0.047659,3,15,0,1074.69,0.697037,4.45006,2.83534,3.26487,0.531948,0.468052
-1072.8,0.943059,0.047659,5,63,0,1075.35,0.669389,3.73963,2.00504,3.79099,0.386444,0.613556
-1072.81,0.761313,0.047659,2,7,0,1078.39,0.630157,3.76412,2.33506,3.9138,0.375476,0.624524
-1071.9,0.989504,0.047659,6,95,0,1073.7,0.99874,6.29534,2.67094,2.56662,0.676796,0.323204
-1072.91,0.959694,0.047659,4,15,0,1075.5,0.815411,5.93039,2.76439,2.75295,0.721378,0.278622
-1071.24,0.982706,0.047659,3,7,0,1074.32,0.809592,6.03852,2.42445,2.646,0.699647,0.300353
-1071.43,0.968807,0.047659,3,15,0,1072.22,0.93171,6.00648,2.72416,2.85836,0.697394,0.302606
-1072.44,0.924304,0.047659,2,3,0,1072.85,0.939488,5.97055,2.47144,3.16416,0.694268,0.305732
-1072.42,1,0.047659,4,15,0,1073.8,1.20322,6.13188,2.85547,3.03968,0.726324,0.273676
-1072.67,0.96959,0.047659,5,59,0,1075.95,1.15801,7.25164,2.48688,2.51866,0.753506,0.246494
-1071.92,0.999976,0.047659,4,15,0,1074.19,0.889618,6.97391,2.60632,2.37471,0.75504,0.24496
-1072.02,0.988189,0.047659,4,31,0,1073.78,0.781975,6.73724,2.47219,2.31862,0.734079,0.265921
-1071.77,0.966867,0.047659,6,95,0,1073.28,0.428147,3.6713,2.16942,3.52469,0.391247,0.608753
-1071.36,0.99648,0.047659,5,47,0,1072.59,0.564319,4.06863,2.3617,3.44349,0.455013,0.544987
-1071.5,0.978824,0.047659,4,31,0,1073.33,0.14163,4.11342,2.33785,3.47652,0.438532,0.561468
-1071.11,0.997911,0.047659,6,103,0,1073.02,0.910704,6.16252,2.48496,2.8617,0.668762,0.331238
-1071.69,0.939596,0.047659,4,31,0,1072.36,0.964089,6.19478,2.66996,2.46122,0.705967,0.294033
-1071.58,0.94939,0.047659,5,63,0,1073.63,1.0076,6.75826,2.61867,2.36841,0.771921,0.228079
-1072.5,0.948827,0.047659,5,47,0,1074.16,1.55235,7.28395,2.8796,2.33429,0.792997,0.207003
-1071.31,0.963989,0.047659,4,15,0,1073.35,1.31548,7.18555,2.77124,2.34695,0.78415,0.21585
-1071.31,0.988562,0.047659,5,55,0,1073.09,0.955904,6.54517,2.51902,2.76939,0.719651,0.280349
-1071.39,0.905089,0.047659,3,15,0,1072.78,1.05383,6.62799,2.49068,2.62922,0.706734,0.293266
-1071.6,0.927879,0.047659,6,111,0,1072.84,0.692229,5.71987,2.36373,2.64432,0.667554,0.332446
-1071.63,0.970299,0.047659,3,7,0,1072.85,0.750978,5.86709,2.39605,3.00299,0.671201,0.328799
-1071.67,0.812457,0.047659,3,7,0,1076.29,0.69863,5.80408,2.29623,2.89678,0.611057,0.388943
-1071.46,0.99631,0.047659,4,15,0,1073.52,0.366213,5.52397,2.43925,2.77932,0.577869,0.422131
-1070.77,0.977745,0.047659,6,95,0,1073.99,0.417046,5.09215,2.31145,3.07632,0.536388,0.463612
-1072.11,0.818092,0.047659,5,47,0,1074.95,0.17043,3.9662,2.44416,3.55868,0.367013,0.632987
-1071.34,0.725715,0.047659,3,15,0,1077.28,0.517777,4.06696,2.4108,3.59858,0.446269,0.553731
-1073.55,0.853559,0.047659,4,15,0,1075.29,0.675763,4.18915,2.08371,3.78888,0.41002,0.58998
-1073.72,0.987308,0.047659,4,23,0,1074.57,0.671571,3.97777,2.87338,3.56251,0.487081,0.512919
-1073.38,0.998708,0.047659,5,63,0,1075.23,0.816783,4.38214,2.19342,3.65349,0.480267,0.519733
-1074.51,0.931348,0.047659,3,15,0,1076.13,0.434488,4.40212,2.84887,3.43682,0.540992,0.459008
-1072.3,0.957795,0.047659,3,15,0,1076.83,0.507941,4.42145,2.58212,3.37285,0.552917,0.447083
-1074.93,0.89946,0.047659,3,7,0,1075.4,0.502164,4.41811,2.56833,3.70808,0.584638,0.415362
-1071.26,0.996393,0.047659,6,95,0,1075.97,0.549721,5.84429,2.3,2.61448,0.625346,0.374654
-1071.67,0.963986,0.047659,5,63,0,1072.5,1.16379,6.34898,2.58359,2.7738,0.748351,0.251649
-1072.01,0.994672,0.047659,5,47,0,1072.96,0.529288,6.07644,2.5203,2.75481,0.672968,0.327032
-1072.61,0.99731,0.047659,6,95,0,1075.78,0.720826,3.71226,2.34554,3.57632,0.458774,0.541226
-1071,0.989671,0.047659,4,31,0,1074.5,0.215127,4.32989,2.21513,3.25665,0.442506,0.557494
-1071.83,0.863974,0.047659,5,39,0,1074.1,0.069123,4.79034,2.10627,3.08636,0.499328,0.500672
-1071.55,0.999125,0.047659,5,63,0,1073.33,0.0923822,3.92474,2.31945,3.45638,0.410773,0.589227
-1072.77,0.833983,0.047659,3,11,0,1074.87,-0.0207135,4.08313,1.95427,3.18409,0.368045,0.631955
-1072.23,1,0.047659,3,11,0,1073.22,-0.222894,4.08419,2.33524,3.30598,0.383018,0.616982
-1074.7,0.6623,0.047659,4,19,0,1077.6,0.164884,3.93292,2.27794,2.9888,0.379806,0.620194
-1071.66,1,0.047659,2,7,0,1074.96,0.113109,3.89471,2.28563,3.53784,0.407409,0.592591
-1075.82,0.731355,0.047659,2,7,0,1078.29,0.164888,4.02791,2.70854,3.07069,0.370584,0.629416
-1075.57,1,0.047659,6,95,0,1078.41,1.09914,7.39367,2.41093,1.83131,0.754896,0.245104
-1074.99,0.947725,0.047659,4,15,0,1077.19,1.30143,7.5505,3.05107,2.61733,0.813763,0.186237
-1076.33,0.979592,0.047659,6,63,0,1079.1,2.02438,8.51088,3.20049,2.54115,0.90432,0.0956796
-1074.69,0.999269,0.047659,4,31,0,1077.04,1.57612,7.94469,2.95808,1.55745,0.862477,0.137523
-1073.09,0.888755,0.047659,3,7,0,1076.99,1.48652,7.96314,2.73182,2.20623,0.857941,0.142059
-1075.75,0.967722,0.047659,4,15,0,1077.14,2.14216,8.0697,3.18008,1.85357,0.90355,0.0964503
-1074.28,0.744334,0.047659,4,15,0,1078.08,1.28157,7.96759,2.98971,2.09537,0.828634,0.171366
-1074.04,0.993686,0.047659,4,15,0,1075.54,1.32986,8.16278,2.62319,2.10155,0.809168,0.190832
-1073.97,0.966257,0.047659,4,15,0,1074.6,1.34862,8.15095,2.85267,1.98581,0.809257,0.190743
-1072.19,0.993778,0.047659,4,15,0,1075.91,1.63972,7.67649,2.88732,2.05858,0.847409,0.152591
-1073.13,0.970975,0.047659,5,31,0,1074.57,1.49815,6.3206,2.90726,2.72626,0.768838,0.231162
-1072.85,0.912537,0.047659,4,15,0,1075.42,1.30832,6.28917,2.55796,2.85641,0.708909,0.291091
-1072.51,0.995349,0.047659,5,55,0,1078.18,0.282352,5.16816,2.51835,2.89797,0.598761,0.401239
-1073.1,0.918439,0.047659,6,79,0,1075.97,1.62312,7.80059,2.85008,2.0749,0.804536,0.195464
-1073.7,0.991999,0.047659,5,47,0,1075.21,1.61402,7.03513,2.75554,2.80473,0.787056,0.212944
-1072.94,0.875059,0.047659,4,15,0,1075.64,1.32475,7.00658,2.6453,2.13095,0.81871,0.18129
-1071.96,0.989514,0.047659,4,15,0,1073.86,1.43239,6.9995,2.73355,2.64518,0.786292,0.213708
-1071.37,0.949293,0.047659,6,79,0,1073.79,0.862244,6.32073,2.54516,2.4299,0.680135,0.319865
-1072.32,0.903893,0.047659,6,67,0,1073.19,0.884942,5.95999,2.3332,2.56698,0.690782,0.309218
-1071.05,0.999566,0.047659,2,3,0,1072.5,0.868981,5.97698,2.50063,2.60023,0.693501,0.306499
-1071.36,0.955226,0.047659,5,39,0,1073.04,0.97686,6.6202,2.66329,2.68905,0.741951,0.258049
-1071.57,0.986136,0.047659,6,71,0,1072.2,0.874028,6.10686,2.45203,2.43746,0.701168,0.298832
-1071.64,0.795427,0.047659,2,7,0,1075.5,0.936816,6.1435,2.68044,2.54809,0.685411,0.314589
-1072.3,0.994322,0.047659,5,55,0,1072.97,1.11739,6.81767,2.72341,2.23395,0.731358,0.268642
-1072.99,0.988385,0.047659,5,47,0,1075.16,1.66302,7.32709,2.86005,2.10118,0.844195,0.155805
-1073.98,0.949852,0.047659,4,15,0,1075.75,1.65812,7.16083,2.88737,2.82456,0.8442,0.1558
-1074.19,0.945264,0.047659,6,79,0,1078.26,0.963018,4.94254,2.79812,3.81202,0.576461,0.423539
-1073.68,0.997368,0.047659,4,15,0,1074.86,1.04831,4.99493,2.43571,3.12476,0.575919,0.424081
-1072.64,0.961804,0.047659,6,79,0,1076.23,-0.090648,3.80479,1.97171,3.54653,0.381352,0.618648
-1073.7,0.967542,0.047659,6,95,0,1076.15,1.05296,5.23912,2.66601,3.76736,0.617806,0.382194
-1072.31,0.982535,0.047659,6,95,0,1075.2,1.13181,5.462,2.70454,2.93262,0.679356,0.320644
-1074.1,0.85645,0.047659,4,31,0,1074.81,1.16561,5.52882,2.98763,2.89777,0.689651,0.310349
-1074.32,0.993588,0.047659,4,23,0,1076.07,1.37741,5.37498,2.99824,3.01791,0.709039,0.290961
-1073.5,0.947605,0.047659,5,63,0,1077.96,0.892987,7.25965,2.57924,2.48462,0.730579,0.269421
-1072.9,0.959574,0.047659,4,23,0,1074.91,1.33855,6.56628,2.90043,2.93323,0.787841,0.212159
-1072.09,0.94628,0.047659,6,79,0,1074.64,0.791882,4.919,2.52809,3.5982,0.563313,0.436687
-1072.86,0.990224,0.047659,4,15,0,1073.81,0.919822,4.91271,2.7605,3.57881,0.629504,0.370496
-1071.89,0.998746,0.047659,3,15,0,1073.5,0.793735,4.93547,2.5135,3.26339,0.623253,0.376747
-1071.33,0.993659,0.047659,5,63,0,1073.36,0.858733,5.56927,2.58122,3.05447,0.611729,0.388271
-1072.1,0.762852,0.047659,3,15,0,1075.59,0.788708,5.54376,2.33945,3.184,0.62752,0.37248
-1071.88,0.998027,0.047659,4,23,0,1073.12,0.866674,5.26757,2.73585,3.28376,0.622511,0.377489
-1074.54,0.805518,0.047659,2,3,0,1075.32,0.769624,5.2609,2.34454,3.63294,0.629474,0.370526
-1072.6,0.972347,0.047659,6,79,0,1078.31,1.47322,6.9528,2.69679,2.51095,0.815065,0.184935
-1077.26,0.895225,0.047659,3,7,0,1078.43,1.7416,6.86282,2.77542,2.14275,0.76006,0.23994
-1074.4,0.994765,0.047659,3,7,0,1077.99,1.47867,6.92718,2.92855,3.18946,0.804288,0.195712
-1072.11,0.952038,0.047659,3,15,0,1076.69,1.46169,7.01827,2.69005,2.43095,0.767611,0.232389
-1071.94,0.825846,0.047659,5,43,0,1073.84,1.03417,6.60033,2.6357,2.57159,0.688469,0.311531
-1071.32,0.958636,0.047659,2,7,0,1075.31,0.998438,6.54087,2.58717,2.37566,0.705663,0.294337
-1071.16,0.93857,0.047659,3,7,0,1072.08,0.990958,6.50797,2.63741,2.64673,0.701732,0.298268
-1071.99,0.983775,0.047659,3,7,0,1072.3,1.05126,6.5467,2.53228,2.89079,0.701203,0.298797
-1071.86,0.998159,0.047659,3,15,0,1072.87,0.853756,6.57187,2.56692,2.25729,0.721804,0.278196
-1071.96,0.869414,0.047659,4,15,0,1074.02,0.941532,6.19988,2.49538,2.42467,0.731189,0.268811
-1071.54,0.944074,0.047659,3,7,0,1072.7,0.958482,6.18804,2.44036,2.55048,0.719788,0.280212
-1071.1,0.95069,0.047659,5,63,0,1072.78,0.646804,5.95995,2.38263,2.66573,0.62357,0.37643
-1071.29,0.908861,0.047659,5,31,0,1073.14,1.05297,5.92035,2.54724,2.86969,0.674179,0.325821
-1072.22,0.785675,0.047659,5,63,0,1075.58,0.985807,6.72347,2.38685,2.62161,0.707886,0.292114
-1071.51,0.912099,0.047659,6,111,0,1074.15,0.182398,4.83188,2.26105,2.91076,0.530245,0.469755
-1071.67,0.990337,0.047659,3,15,0,1073.65,0.491867,4.67674,2.46406,3.38795,0.562803,0.437197
-1071.42,0.902853,0.047659,5,47,0,1074.99,0.206088,3.83937,2.16627,3.53716,0.339986,0.660014
-1071.01,0.829038,0.047659,6,91,0,1073.62,0.671194,5.45735,2.56256,3.04909,0.59741,0.40259
-1070.71,0.99341,0.047659,2,3,0,1071.11,0.669873,5.45326,2.46514,3.02585,0.597106,0.402894
-1073.75,0.97586,0.047659,5,31,0,1074.26,1.44181,5.62398,2.78344,3.31763,0.738861,0.261139
-1072.93,0.69853,0.047659,3,11,0,1077.79,1.21558,5.58935,2.78018,2.88201,0.718276,0.281724
-1070.84,0.99742,0.047659,4,31,0,1073.67,0.754946,5.6675,2.42697,2.77986,0.624229,0.375771
-1071.56,0.910985,0.047659,2,3,0,1071.87,0.735571,5.65655,2.29443,2.79105,0.618865,0.381135
-1072.3,0.993435,0.047659,5,31,0,1073.81,0.847679,5.38476,2.34823,3.11987,0.584441,0.415559
-1071.26,0.997817,0.047659,3,15,0,1072.82,0.513551,5.40118,2.27522,3.00881,0.601719,0.398281
-1072.58,0.995455,0.047659,4,15,0,1073.07,0.206581,5.43082,2.12027,2.89398,0.53422,0.46578
-1072.02,0.977885,0.047659,2,3,0,1072.9,0.208272,5.43681,2.25283,2.86949,0.530603,0.469397
-1074.64,0.848901,0.047659,6,63,0,1076.12,0.987234,3.27184,1.85227,3.82457,0.235828,0.764172
-1074.22,0.930539,0.047659,4,15,0,1075.68,0.893991,3.19315,2.47532,3.82146,0.265725,0.734275
-1074.61,0.913948,0.047659,4,15,0,1077.13,0.88354,3.5752,1.81374,3.76483,0.305035,0.694965
-1073.14,0.914219,0.047659,4,31,0,1076.21,0.531006,3.25396,2.3398,3.75737,0.264075,0.735925
-1072.16,0.972884,0.047659,6,79,0,1076.33,1.22424,7.30472,2.64108,2.24452,0.81948,0.18052
-1072.62,0.959164,0.047659,3,15,0,1074.28,1.48024,7.22264,2.86465,2.71583,0.810489,0.189511
-1074.04,0.812866,0.047659,4,15,0,1076.82,1.1335,7.53308,2.63674,2.68875,0.766561,0.233439
-1075.48,0.909275,0.047659,2,3,0,1075.9,1.07381,7.52967,2.58648,2.84379,0.770582,0.229418
-1072.52,0.955234,0.047659,3,7,0,1076.34,1.21521,7.5468,2.76806,2.37135,0.778113,0.221887
-1071.8,0.953999,0.047659,3,7,0,1073.34,1.27686,7.55113,2.63386,2.2377,0.783108,0.216892
-1070.94,0.97218,0.047659,6,79,0,1075.09,0.573677,5.68281,2.37186,2.73075,0.600778,0.399222
-1073.65,0.709079,0.047659,2,3,0,1075.77,0.556636,5.66627,2.42975,2.39775,0.60692,0.39308
-1072.16,0.923218,0.047659,5,63,0,1077.77,1.01145,6.35004,2.40232,2.77689,0.720038,0.279962
-1074.7,0.981842,0.047659,4,23,0,1075.75,1.41684,5.94971,2.54466,2.829,0.728556,0.271444
-1073.91,0.941252,0.047659,5,31,0,1077.09,0.248716,5.59699,2.25412,2.49561,0.629962,0.370038
-1072.37,0.987842,0.047659,3,7,0,1075.25,0.382565,5.78886,2.46236,3.00995,0.602904,0.397096
-1073.17,0.993673,0.047659,5,31,0,1074.74,1.01461,4.79477,2.76303,3.42312,0.656556,0.343444
-1072.43,0.972859,0.047659,3,15,0,1075.08,0.944143,4.98231,2.49302,3.35924,0.549832,0.450168
-1072.59,0.956267,0.047659,4,23,0,1074.69,0.756244,4.98585,2.51917,3.47364,0.515802,0.484198
-1074.27,0.91652,0.047659,5,47,0,1076.2,0.542726,5.85746,2.51803,2.58787,0.569262,0.430738
-1072.13,0.929226,0.047659,3,7,0,1075.5,0.480068,5.82582,2.48867,2.67447,0.594983,0.405017
-1072.06,0.945392,0.047659,3,15,0,1074.33,0.743561,5.65554,2.30637,3.0937,0.609769,0.390231
-1071.57,0.989391,0.047659,6,111,0,1074.38,1.25397,7.25802,2.61891,2.08093,0.777518,0.222482
-1071.57,0.994844,0.047659,6,79,0,1073.42,0.310658,5.39655,2.38329,2.89952,0.605336,0.394664
-1073.41,0.917829,0.047659,3,7,0,1074.79,0.336836,5.45862,2.437,2.70581,0.649972,0.350028
-1071.08,1,0.047659,3,7,0,1073.91,0.591125,5.35087,2.47015,2.96499,0.56286,0.43714
-1071.21,0.977148,0.047659,5,55,0,1073.17,0.52869,4.88226,2.54985,3.12122,0.572181,0.427819
