# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 6
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1071.46,0.999044,0.0329941,5,63,0,1073.7,6.78927,1.01746,2.36753,2.53431,0.289885,0.710115
-1071.76,0.876916,0.0602764,4,31,0,1074.41,7.14156,1.4816,2.25912,2.78967,0.199421,0.800579
-1075.48,0.23537,0.0778093,4,31,0,1076.36,7.41997,1.50345,2.38295,2.47026,0.182904,0.817096
-1074.02,1,0.0172605,3,15,0,1077.19,7.40739,1.58067,2.03681,3.0648,0.175342,0.824658
-1076.4,0.978827,0.0313178,4,15,0,1080.68,7.57489,1.46619,2.37684,2.61948,0.268278,0.731722
-1077.03,0.922821,0.0531502,5,39,0,1079.59,8.30658,2.21874,2.16181,2.97904,0.0967,0.9033
-1078.06,0.83835,0.0769971,4,15,0,1082.29,9.58242,1.92049,2.05753,3.15894,0.094079,0.905921
-1078.06,9.30235e-09,0.0886321,1,1,0,1080.83,9.58242,1.92049,2.05753,3.15894,0.094079,0.905921
-1074.56,0.998578,0.0112296,6,63,0,1080.39,8.77111,1.93854,1.88409,3.03641,0.0875625,0.912438
-1077.5,0.967894,0.0198854,5,31,0,1078.85,9.00731,1.8929,2.17848,3.03554,0.0646445,0.935355
-1075.07,0.98748,0.0322313,5,31,0,1079.13,8.54704,1.73837,1.54326,2.88986,0.0929131,0.907087
-1073.73,0.996304,0.0545218,4,31,0,1077.45,7.69533,1.72745,2.36382,2.73241,0.18026,0.81974
-1073.73,0.0412028,0.0935594,2,5,0,1077.83,7.69533,1.72745,2.36382,2.73241,0.18026,0.81974
-1073.21,0.99887,0.014212,5,31,0,1074.94,7.78998,1.57061,1.79821,2.7125,0.14601,0.85399
-1073.29,0.999627,0.0245855,5,31,0,1075.6,7.6977,1.57954,1.94114,2.94419,0.128,0.872
-1072.49,0.982938,0.0422608,4,15,0,1075.03,7.81811,1.61004,2.04987,2.78261,0.14026,0.85974
-1072.44,0.984701,0.0691451,4,15,0,1073.14,7.76466,1.6956,2.05003,2.82093,0.148482,0.851518
-1072.44,0.0129658,0.112803,1,3,1,1073.94,7.76466,1.6956,2.05003,2.82093,0.148482,0.851518
-1072.43,0.998017,0.0170744,7,151,0,1073.83,7.28252,1.15358,2.5759,2.56561,0.242591,0.757409
-1071.57,0.995603,0.028843,5,47,0,1073.34,7.26472,1.33787,2.1554,2.5968,0.21123,0.78877
-1075.72,0.815015,0.0480804,4,31,0,1078.72,8.40644,1.79881,1.39942,3.16705,0.0973519,0.902648
-1074.71,0.999676,0.0516899,4,23,0,1077.14,8.78698,1.95803,1.84504,2.91298,0.11542,0.88458
-1077.37,0.0946352,0.0860279,2,5,0,1079.31,8.8526,2.12436,1.85128,2.86587,0.123009,0.876991
# Adaptation terminated
# Step size = 0.0397641
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1
-1075.7,1,0.0397641,4,15,0,1078.35,8.80266,1.62641,2.16793,3.00988,0.100029,0.899971
-1077.07,0.970432,0.0397641,2,3,0,1077.19,8.82071,1.54479,2.28312,2.98178,0.0980159,0.901984
-1076.06,0.996266,0.0397641,4,15,0,1079.17,8.75495,1.52911,1.93885,3.05778,0.0956422,0.904358
-1074.91,0.937954,0.0397641,4,31,0,1077.3,8.43887,1.9312,1.7687,2.85515,0.147976,0.852024
-1073.48,0.981801,0.0397641,4,15,0,1075.68,8.12413,1.53933,2.0835,2.78643,0.12434,0.87566
-1072.4,0.999711,0.0397641,4,15,0,1074.28,8.05944,1.59663,2.0103,2.91544,0.134388,0.865612
-1075.06,0.813036,0.0397641,4,23,0,1075.99,8.12039,1.63595,2.10323,2.66298,0.123559,0.876441
-1074.33,0.999304,0.0397641,5,31,0,1076.51,8.63775,1.87438,1.62521,2.85217,0.116194,0.883806
-1072.14,0.991041,0.0397641,6,115,0,1075.62,6.08484,0.999895,3.15737,2.70958,0.301764,0.698236
-1074.08,0.966586,0.0397641,3,7,0,1074.84,6.08836,1.12492,3.48278,2.59117,0.296382,0.703618
-1074.06,0.99821,0.0397641,6,95,0,1077.44,8.0765,1.52358,2.25883,2.64613,0.19174,0.80826
-1072.57,0.982465,0.0397641,2,7,0,1077.09,8.03056,1.4673,2.15268,2.74736,0.182197,0.817803
-1072.84,0.936474,0.0397641,4,23,0,1074.96,8.14002,1.67118,2.08895,2.99867,0.131034,0.868966
-1072.73,0.720302,0.0397641,3,15,0,1076.39,8.1124,1.63472,2.14015,2.96766,0.145554,0.854446
-1072.49,0.999675,0.0397641,4,15,0,1073.1,8.18755,1.51266,1.8585,2.84443,0.14083,0.85917
-1073.49,0.954881,0.0397641,4,31,0,1074.28,8.43227,1.75163,1.78311,2.96372,0.144688,0.855312
-1074.61,0.896172,0.0397641,3,15,0,1075.6,8.38373,1.83158,1.7871,3.06036,0.14896,0.85104
-1073.54,0.996295,0.0397641,3,15,0,1075.7,8.30488,1.88835,1.84768,2.88711,0.121082,0.878918
-1075.49,0.97344,0.0397641,4,31,0,1077.82,8.23559,1.169,2.04531,2.79434,0.1919,0.8081
-1075.64,0.996539,0.0397641,3,7,0,1076.79,8.18978,1.23075,2.3178,2.64395,0.205158,0.794842
-1076.48,0.747524,0.0397641,4,15,0,1079.67,7.6165,1.74212,2.20654,3.33842,0.124533,0.875467
-1075.88,0.946204,0.0397641,2,7,0,1082.39,7.52912,1.84789,1.78332,3.15502,0.123729,0.876271
-1076.94,0.941849,0.0397641,4,31,0,1080.02,8.21983,1.59659,2.83994,2.75114,0.148369,0.851631
-1076.49,0.97512,0.0397641,5,63,0,1081.98,6.44985,0.971997,3.33143,2.96537,0.251973,0.748027
-1072.69,1,0.0397641,3,7,0,1076.78,6.33117,1.06346,2.77509,2.46223,0.249504,0.750496
-1071.54,0.994163,0.0397641,3,7,0,1073.09,6.40149,1.07163,2.49539,2.48762,0.258701,0.741299
-1071.21,0.991081,0.0397641,3,15,0,1072.97,6.50393,0.925624,2.38781,2.61269,0.274129,0.725871
-1072.93,0.922894,0.0397641,3,7,0,1073.93,6.51207,1.05568,3.13867,2.59915,0.277999,0.722001
-1075.97,0.869305,0.0397641,4,15,0,1078.3,6.58842,0.713192,2.69231,2.37932,0.235842,0.764158
-1072.9,1,0.0397641,3,7,0,1076.45,6.71875,0.801125,2.40816,2.7258,0.258365,0.741635
-1074.13,0.929817,0.0397641,3,15,0,1076.56,6.79342,0.989535,2.75346,2.31973,0.288138,0.711862
-1071.39,1,0.0397641,3,15,0,1075.79,6.51324,1.26613,2.63071,2.64216,0.255846,0.744154
-1072.93,0.952088,0.0397641,5,63,0,1074.46,6.25763,0.860284,3.10144,2.71714,0.287091,0.712909
-1073.21,0.990951,0.0397641,5,63,0,1074.26,6.90039,1.08237,2.91667,2.51928,0.258239,0.741761
-1074.87,1,0.0397641,4,15,0,1076.29,6.8379,0.711148,2.0808,2.32178,0.293945,0.706055
-1074.83,0.86618,0.0397641,4,15,0,1077.67,6.80063,0.712655,2.87517,2.36433,0.309609,0.690391
-1071.81,0.991542,0.0397641,4,15,0,1076.99,6.71242,1.0478,2.34909,2.71379,0.275002,0.724998
-1070.96,0.942449,0.0397641,6,127,0,1074.02,5.85876,0.829664,2.73037,2.58937,0.318338,0.681662
-1070.76,0.984331,0.0397641,6,71,0,1071.48,5.30824,0.428625,3.04636,2.3702,0.434127,0.565873
-1071.68,0.968469,0.0397641,3,15,0,1072.58,5.24803,0.603191,2.84064,2.32763,0.446352,0.553648
-1071.56,0.968237,0.0397641,5,47,0,1073.79,4.50618,0.286732,3.47082,2.34615,0.499287,0.500713
-1071.6,0.931432,0.0397641,2,7,0,1073.12,4.57414,0.242187,3.46545,2.31383,0.507004,0.492996
-1071.78,0.993855,0.0397641,6,95,0,1073.09,6.17048,0.605278,2.875,2.44311,0.352563,0.647437
-1073.02,0.905467,0.0397641,4,23,0,1075.77,5.50315,1.18946,3.44513,2.70323,0.297981,0.702019
-1072.28,0.920353,0.0397641,4,31,0,1075.28,5.90235,1.27101,2.84036,2.69091,0.277458,0.722542
-1076.21,0.91692,0.0397641,3,7,0,1076.68,5.76493,1.25287,2.40032,2.78039,0.264972,0.735028
-1075.48,0.99721,0.0397641,3,7,0,1076.97,5.81527,1.09701,3.7075,2.76146,0.264909,0.735091
-1072.19,0.991779,0.0397641,4,15,0,1076.31,5.66104,1.10081,3.10866,2.76347,0.289047,0.710953
-1072.1,0.972368,0.0397641,5,63,0,1074.94,4.70364,0.954445,3.39844,2.71239,0.441099,0.558901
-1072.82,0.945153,0.0397641,4,31,0,1073.78,4.83076,0.874819,3.15296,2.41227,0.390867,0.609133
-1072.94,0.994799,0.0397641,5,63,0,1073.69,4.72987,0.00685157,2.84492,2.08026,0.495743,0.504257
-1071.87,0.991912,0.0397641,3,15,0,1074.19,4.83837,0.131145,3.28923,2.29976,0.539006,0.460994
-1071.67,0.951254,0.0397641,4,15,0,1073.54,4.76925,0.255286,3.06314,2.4385,0.52854,0.47146
-1075.53,0.925548,0.0397641,4,15,0,1077.89,5.21261,0.0297914,3.09905,2.31983,0.394586,0.605414
-1074.4,0.988012,0.0397641,3,7,0,1078.29,5.26931,0.0872692,3.08339,2.21335,0.404954,0.595046
-1074.31,0.998622,0.0397641,6,115,0,1076.58,3.2954,0.645388,3.63009,2.18623,0.581582,0.418418
-1074.24,0.967895,0.0397641,4,15,0,1075.86,3.46115,0.616637,3.40709,2.62907,0.574594,0.425406
-1074.94,0.968034,0.0397641,5,39,0,1078.17,3.76949,0.641081,3.69712,2.95483,0.589106,0.410894
-1075.21,0.986754,0.0397641,5,39,0,1076.16,3.33292,0.582403,3.32044,2.63717,0.7012,0.2988
-1076.92,0.966494,0.0397641,4,15,0,1078.96,3.37829,0.494833,3.53792,1.31292,0.755451,0.244549
-1078.07,0.99969,0.0397641,4,31,0,1079.27,2.55629,0.382185,3.4921,2.57152,0.859279,0.140721
-1076.69,0.892134,0.0397641,5,63,0,1080.21,3.01418,0.0285941,3.42877,1.12254,0.890426,0.109574
-1075.85,1,0.0397641,2,3,0,1076.69,3.00101,0.00869749,3.4958,1.13457,0.889639,0.110361
-1076.03,0.999838,0.0397641,5,31,0,1077.73,2.60787,0.529414,3.78674,1.60415,0.878081,0.121919
-1076.28,0.994823,0.0397641,4,15,0,1077.41,2.67402,0.700309,3.74933,1.47295,0.892137,0.107863
-1073.98,0.998025,0.0397641,5,31,0,1077.9,3.1085,0.886334,3.73673,1.88488,0.681312,0.318688
-1072.42,0.75396,0.0397641,5,63,0,1078.49,4.58891,0.700271,3.16637,2.71723,0.470818,0.529182
-1071.41,0.999922,0.0397641,6,95,0,1073.05,4.11842,0.130575,3.305,2.10799,0.607236,0.392764
-1071.11,0.939622,0.0397641,6,111,0,1073.16,6.12813,1.07998,2.7239,2.55774,0.30177,0.69823
-1071.99,0.822273,0.0397641,5,43,0,1075.42,7.42015,1.19238,2.29235,2.69893,0.234606,0.765394
-1074.57,0.799355,0.0397641,2,7,0,1075.42,7.36859,1.20883,2.48067,2.39532,0.221935,0.778065
-1073.56,0.93705,0.0397641,2,7,0,1077.45,7.2934,1.25472,2.11478,2.89905,0.230083,0.769917
-1073.06,0.988347,0.0397641,5,31,0,1075.52,7.96664,1.46107,1.85977,2.90336,0.132132,0.867868
-1072.98,0.990562,0.0397641,3,7,0,1073.46,7.93181,1.46059,1.87724,2.76952,0.134829,0.865171
-1071.66,0.989765,0.0397641,6,79,0,1074.96,6.44657,0.811197,2.58231,2.48717,0.338749,0.661251
-1071.54,0.997458,0.0397641,6,127,0,1072.57,5.49526,0.90455,3.09899,2.47893,0.391161,0.608839
-1075.62,0.978207,0.0397641,5,31,0,1076.05,5.3582,1.79698,3.53703,3.12942,0.235656,0.764344
-1075.19,0.997944,0.0397641,5,31,0,1076.77,5.24244,1.71967,3.56357,3.05152,0.272692,0.727308
-1074.41,0.991876,0.0397641,4,15,0,1075.93,5.29097,1.57519,3.46185,2.98904,0.28975,0.71025
-1073.86,0.965727,0.0397641,4,31,0,1076.71,5.80135,1.07802,3.51703,2.73481,0.280998,0.719002
-1073.63,0.994471,0.0397641,4,23,0,1075.14,5.66803,0.991075,2.52201,2.50919,0.360376,0.639624
-1076.15,0.973697,0.0397641,6,95,0,1078.19,8.64964,2.00926,1.4204,3.15493,0.115032,0.884968
-1074.27,0.997344,0.0397641,4,15,0,1076.62,8.56935,1.99795,1.82395,2.96285,0.108154,0.891846
-1074.35,0.962931,0.0397641,5,47,0,1079.44,7.59648,1.22167,2.70723,2.81869,0.177349,0.822651
-1072.26,0.99718,0.0397641,3,7,0,1075.06,7.43155,1.50437,2.0431,2.7454,0.206334,0.793666
-1070.95,0.979616,0.0397641,6,79,0,1074.17,4.82146,0.283676,3.09066,2.22526,0.495761,0.504239
-1071.42,0.966089,0.0397641,2,7,0,1071.95,4.87427,0.257173,3.25876,2.21349,0.513512,0.486488
-1071.18,0.999463,0.0397641,3,15,0,1071.82,4.79707,0.219436,2.96382,2.32558,0.477852,0.522148
-1071.51,0.981298,0.0397641,4,15,0,1073.1,4.90486,0.197809,3.07252,2.29127,0.448491,0.551509
-1070.92,0.976081,0.0397641,3,15,0,1072.21,4.99321,0.26162,3.04141,2.28718,0.490785,0.509215
-1071.43,0.921409,0.0397641,3,15,0,1073.17,4.99262,0.279975,3.22361,2.4043,0.498127,0.501873
-1072.08,0.946036,0.0397641,4,23,0,1073.32,4.9578,0.524824,2.82723,2.47447,0.454526,0.545474
-1072.28,0.995713,0.0397641,5,47,0,1074.37,5.57312,1.08675,3.04481,2.49325,0.330245,0.669755
-1072.85,0.950212,0.0397641,3,7,0,1076,5.48848,1.11168,3.51017,2.64397,0.351488,0.648512
-1073.83,0.987305,0.0397641,6,79,0,1076.52,3.53155,-0.528087,3.62784,1.74455,0.778404,0.221596
-1071.18,0.956298,0.0397641,6,63,0,1074.94,4.26772,0.543555,3.51294,2.43279,0.540576,0.459424
-1070.83,0.999309,0.0397641,7,135,0,1071.39,6.08269,0.709011,2.65279,2.39281,0.345222,0.654778
-1072.26,0.968362,0.0397641,4,31,0,1073.24,6.00163,0.425477,2.66291,2.42863,0.337499,0.662501
-1071.19,0.97965,0.0397641,4,15,0,1073.22,6.01913,0.854568,2.76678,2.58566,0.352149,0.647851
-1071.22,0.983891,0.0397641,6,95,0,1074.1,4.97976,0.429002,3.31388,2.32302,0.478222,0.521778
-1072.59,0.877548,0.0397641,3,7,0,1074.38,4.96631,0.438266,3.5564,2.46066,0.480145,0.519855
-1072.91,0.992818,0.0397641,3,7,0,1073.79,4.9689,0.347399,2.7289,2.38581,0.487279,0.512721
-1073.61,0.991525,0.0397641,5,43,0,1075.28,3.7775,0.337272,3.26388,2.0351,0.606569,0.393431
-1072.12,0.991338,0.0397641,4,19,0,1074.49,3.53942,0.481956,3.76945,2.25344,0.676599,0.323401
-1072.98,0.958114,0.0397641,4,31,0,1074.36,3.42612,-0.0925454,3.64811,2.26802,0.73872,0.26128
-1073.73,0.990725,0.0397641,4,31,0,1076.44,3.17054,0.708709,3.83204,1.63545,0.759014,0.240986
-1075.47,0.845863,0.0397641,3,15,0,1079.43,3.49006,0.703551,3.68844,1.59925,0.769175,0.230825
-1077.23,0.595124,0.0397641,2,3,0,1080.18,3.5523,0.670552,3.99875,1.59565,0.786022,0.213978
-1072.62,1,0.0397641,4,15,0,1078.59,3.52795,0.286122,3.68408,2.13632,0.739395,0.260605
-1073.85,0.989459,0.0397641,4,31,0,1075.62,3.06844,0.183043,3.64791,2.40845,0.72998,0.27002
-1076.3,0.819429,0.0397641,4,15,0,1078.42,3.0805,0.19179,4.03925,1.8786,0.672504,0.327496
-1073.41,0.969862,0.0397641,5,63,0,1084.15,4.73692,1.09847,3.82322,2.73004,0.423843,0.576157
-1071.25,1,0.0397641,5,63,0,1076.36,5.63207,0.472173,2.93067,2.4195,0.368212,0.631788
-1071.59,0.959548,0.0397641,6,87,0,1072.68,6.4014,0.782709,2.66688,2.63564,0.28741,0.71259
-1072.04,0.996999,0.0397641,5,55,0,1072.88,6.73504,1.32966,2.55206,2.87446,0.21422,0.78578
-1073.51,0.908336,0.0397641,5,31,0,1074.15,7.16545,1.04682,2.28042,2.34657,0.252945,0.747055
-1075.12,0.982413,0.0397641,5,31,0,1077.06,7.36974,1.7976,1.89982,2.83789,0.144225,0.855775
-1075.64,0.997414,0.0397641,4,15,0,1076.91,7.32983,1.90273,1.93022,2.95776,0.142561,0.857439
-1072,0.988896,0.0397641,6,87,0,1076.62,6.86054,0.837556,2.36959,2.46406,0.292377,0.707623
-1074.46,0.828299,0.0397641,5,51,0,1078.19,7.66339,1.70126,2.041,3.05235,0.108287,0.891713
-1076.74,0.877103,0.0397641,5,39,0,1080.12,9.1246,1.6892,1.94564,2.82553,0.105242,0.894758
-1075.92,1,0.0397641,2,3,0,1076.66,9.10744,1.68732,1.9222,2.90729,0.105497,0.894503
-1073.16,0.988414,0.0397641,5,63,0,1077.85,7.8793,1.7292,1.78568,2.83611,0.139954,0.860046
-1072.03,0.999873,0.0397641,5,47,0,1073.43,7.46633,1.45117,2.45204,2.85831,0.181111,0.818889
-1072.02,0.996164,0.0397641,4,31,0,1073.05,7.2678,1.44599,2.49112,2.84334,0.177839,0.822161
-1073.92,0.916845,0.0397641,3,15,0,1075.51,7.24711,1.64762,2.71815,2.88506,0.211728,0.788272
-1072.15,0.999673,0.0397641,4,31,0,1075.84,7.66448,1.4922,1.88365,2.78105,0.166846,0.833154
-1072.22,0.922695,0.0397641,6,95,0,1077.36,4.87054,0.251932,2.8346,2.14967,0.478165,0.521835
-1071.1,0.898902,0.0397641,6,127,0,1075.23,5.97035,0.936525,2.90725,2.47683,0.318525,0.681475
-1071.15,0.887383,0.0397641,3,7,0,1072.9,6.01984,0.951884,2.91853,2.5213,0.302368,0.697632
-1072.68,0.95984,0.0397641,6,107,0,1073.31,5.19016,0.270996,3.24915,2.2817,0.418036,0.581964
-1072.68,0.928556,0.0397641,6,127,0,1075.74,5.78079,0.744134,2.50611,2.62952,0.351032,0.648968
-1072.01,0.999478,0.0397641,6,111,0,1074.44,6.61533,0.970031,2.48382,2.77778,0.259096,0.740904
-1072.34,0.97606,0.0397641,6,91,0,1075.31,5.35311,0.441075,2.64424,2.21465,0.400928,0.599072
-1071.14,0.991812,0.0397641,3,7,0,1073.4,5.47689,0.36257,2.87082,2.41899,0.421935,0.578065
-1073.54,0.991679,0.0397641,6,127,0,1074.31,2.97235,0.714928,3.74478,2.10736,0.694202,0.305798
-1072.65,0.890157,0.0397641,5,31,0,1075.18,3.79914,-0.306432,3.27964,2.16954,0.626184,0.373816
-1072.65,0.999145,0.0397641,4,15,0,1073.22,4.04085,-0.35486,3.27517,2.00363,0.684213,0.315787
-1072.16,0.986404,0.0397641,5,31,0,1074.77,3.36566,0.606055,3.76068,2.07579,0.691652,0.308348
-1072.67,0.981161,0.0397641,5,63,0,1074.57,3.06541,0.401261,3.70379,1.87201,0.779483,0.220517
-1071.36,0.9116,0.0397641,6,63,0,1074.66,4.66463,0.153423,3.29037,2.4011,0.517811,0.482189
-1072.48,0.964573,0.0397641,6,63,0,1073.63,3.40518,0.152812,3.38403,2.19207,0.704718,0.295282
-1072.74,0.999042,0.0397641,4,31,0,1074.58,3.62457,0.0459013,3.72884,1.89069,0.737053,0.262947
-1071.99,0.744203,0.0397641,3,15,0,1076.06,3.45948,-0.027024,3.66218,1.93957,0.710845,0.289155
-1071.62,0.999495,0.0397641,6,127,0,1072.72,4.06119,0.0662734,3.53094,2.09041,0.633812,0.366188
-1076.15,0.879419,0.0397641,4,31,0,1083.3,2.53924,0.886405,3.74583,2.0189,0.821739,0.178261
-1074.14,0.99901,0.0397641,5,63,0,1077.05,3.16509,0.990487,3.83318,1.81581,0.741705,0.258295
-1072.26,0.944091,0.0397641,6,79,0,1082.67,5.75042,1.09239,3.21397,2.53671,0.323502,0.676498
-1073.79,0.967566,0.0397641,3,7,0,1074.9,5.77343,1.09173,2.57205,2.64847,0.354864,0.645136
-1073.01,0.960451,0.0397641,6,95,0,1078.14,7.21293,1.13514,1.97528,2.74912,0.226822,0.773178
-1073.42,0.878032,0.0397641,5,55,0,1076.85,6.10592,1.00553,2.72816,2.34905,0.274007,0.725993
-1078.39,0.961973,0.0397641,3,7,0,1081.91,6.53177,1.27227,2.91975,2.44027,0.363174,0.636826
-1075.85,0.996478,0.0397641,3,7,0,1080.22,6.54602,1.30496,2.78368,2.79839,0.33181,0.66819
-1073,0.995474,0.0397641,4,15,0,1077.92,6.47383,0.88413,2.56143,2.71403,0.231811,0.768189
-1072.34,0.996312,0.0397641,3,7,0,1073.67,6.43933,0.884534,2.38762,2.45076,0.250047,0.749953
-1071.76,0.972563,0.0397641,6,95,0,1076.21,3.56393,0.489231,3.65506,2.25242,0.620319,0.379681
-1071.59,0.992899,0.0397641,4,31,0,1072.07,3.66851,0.399728,3.60875,2.34985,0.616471,0.383529
-1071.39,0.990866,0.0397641,4,15,0,1072,3.79294,0.341936,3.58341,2.3218,0.633047,0.366953
-1072.02,0.975262,0.0397641,6,95,0,1074.35,6.72874,1.40787,2.41357,2.74722,0.209447,0.790553
-1071.75,0.942575,0.0397641,5,31,0,1073.24,6.51369,0.686849,2.42019,2.48707,0.303833,0.696167
-1072.32,0.990573,0.0397641,3,7,0,1072.72,6.46726,0.640612,2.4349,2.46418,0.283452,0.716548
-1072.16,0.991896,0.0397641,5,63,0,1074.27,6.6862,0.761939,2.25927,2.47119,0.277114,0.722886
-1071.5,0.886508,0.0397641,4,31,0,1074.87,6.35813,1.22661,2.78282,2.62874,0.274145,0.725855
-1071.84,0.952446,0.0397641,6,107,0,1074.33,5.46959,0.542566,2.59162,2.3856,0.394215,0.605785
-1071.63,1,0.0397641,3,7,0,1072.11,5.50402,0.408934,3.0981,2.47899,0.412378,0.587622
-1071.07,0.999794,0.0397641,2,7,0,1071.82,5.51207,0.396934,2.80824,2.27704,0.421715,0.578285
