# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 8
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1073.05,0.998056,0.0513841,4,31,0,1075.12,0.514789,3.80162,2.7261,3.44148,0.396998,0.603002
-1072.04,0.990591,0.0513841,4,27,0,1074.26,0.641747,3.64806,2.14399,3.74531,0.384757,0.615243
-1071.53,0.970904,0.0513841,4,31,0,1073.1,0.0332539,4.18467,2.08042,3.41532,0.411056,0.588944
-1072.56,0.995496,0.0513841,4,15,0,1073.07,-0.370622,4.19506,2.01372,3.15254,0.361629,0.638371
-1075.77,0.852656,0.0513841,4,31,0,1077.53,0.0251774,4.4577,2.15422,3.1556,0.329705,0.670295
-1077.44,0.912266,0.0513841,4,23,0,1079.6,0.109978,4.61947,2.70745,3.39279,0.580698,0.419302
-1073.88,0.946059,0.0513841,3,11,0,1080.21,0.390804,5.01722,2.03277,2.91555,0.527013,0.472987
-1074.49,0.924005,0.0513841,3,7,0,1076.71,0.464865,5.10362,2.84013,3.32233,0.576993,0.423007
-1073.5,0.948541,0.0513841,3,15,0,1076.39,0.411768,5.07167,2.19617,3.42312,0.572778,0.427222
-1072.81,0.947468,0.0513841,5,63,0,1076.05,0.560448,5.3132,2.66991,2.74971,0.604318,0.395682
-1072.46,0.984134,0.0513841,6,79,0,1075.09,1.21641,7.2465,2.83331,2.33685,0.821088,0.178912
-1073.12,0.973614,0.0513841,3,15,0,1075.49,1.28542,7.24117,2.59438,2.64159,0.74344,0.25656
-1072.18,0.991409,0.0513841,3,7,0,1074.08,1.31096,7.21864,2.70454,2.50178,0.75335,0.24665
-1071.83,0.923483,0.0513841,3,7,0,1074.77,1.31224,6.95094,2.57821,2.26502,0.787609,0.212391
-1072,0.984327,0.0513841,3,15,0,1073.28,1.45585,6.94207,2.7636,2.27366,0.788995,0.211005
-1071.66,0.863695,0.0513841,5,55,0,1077.92,0.758273,5.84707,2.36401,3.04403,0.646932,0.353068
-1072.07,0.905148,0.0513841,6,87,0,1073.98,0.431407,5.03833,2.14918,3.14944,0.535586,0.464414
-1074.41,0.981737,0.0513841,3,15,0,1076.06,0.237283,4.77336,2.62679,2.94554,0.57991,0.42009
-1073.63,0.994312,0.0513841,6,95,0,1077.06,0.479215,3.02165,2.30086,3.58583,0.228211,0.771789
-1073.18,0.972524,0.0513841,5,63,0,1078.06,0.561748,3.91775,2.76634,3.40507,0.418575,0.581425
-1071.49,0.903257,0.0513841,3,15,0,1075.53,0.367911,3.98658,2.48683,3.48911,0.424784,0.575216
-1072.6,0.900112,0.0513841,3,7,0,1073.63,0.36072,4.04192,2.06387,3.36305,0.443135,0.556865
-1073.12,0.996939,0.0513841,4,15,0,1074.38,1.04365,4.05373,2.4891,3.55787,0.44972,0.55028
-1072.61,0.995967,0.0513841,5,63,0,1075.17,0.345511,5.52326,2.22994,2.78078,0.529183,0.470817
-1072.51,0.981229,0.0513841,3,15,0,1073.87,0.452976,5.36902,2.48556,2.864,0.649259,0.350741
-1073.23,0.720925,0.0513841,5,47,0,1077.75,0.895375,5.92865,2.60278,2.40456,0.717537,0.282463
-1074.37,0.951575,0.0513841,3,7,0,1075.21,0.983431,5.97135,2.61534,3.49555,0.717153,0.282847
-1075.06,0.936957,0.0513841,3,15,0,1079.29,1.29441,5.99667,2.90126,3.62869,0.700941,0.299059
-1073.46,0.996384,0.0513841,4,15,0,1076.14,1.29915,5.98576,2.92563,2.74322,0.760646,0.239354
-1072.57,0.988159,0.0513841,3,7,0,1074.57,1.22752,6.0427,2.84814,2.96379,0.753629,0.246371
-1071.74,0.928638,0.0513841,5,63,0,1076.56,0.501609,4.83471,2.47539,2.90919,0.549861,0.450139
-1071.35,0.736449,0.0513841,3,15,0,1076.32,0.580048,4.86927,2.33686,3.36705,0.552567,0.447433
-1074.48,0.97899,0.0513841,4,15,0,1075.39,0.0597679,5.64581,2.35588,2.5737,0.573891,0.426109
-1072.64,0.957871,0.0513841,4,15,0,1075.89,0.270471,5.52582,2.29388,2.99357,0.525974,0.474026
-1075.21,0.912429,0.0513841,3,7,0,1075.98,0.366415,5.64583,2.13933,2.7433,0.509937,0.490063
-1077.46,0.913168,0.0513841,4,15,0,1079.45,-0.00159388,5.50608,2.35477,3.20807,0.610292,0.389708
-1072.34,0.980827,0.0513841,4,23,0,1079.31,0.957631,5.27679,2.57834,3.20905,0.575615,0.424385
-1073.58,0.967237,0.0513841,3,7,0,1074.94,1.02194,5.34229,2.53859,3.17966,0.564763,0.435237
-1073.97,0.995001,0.0513841,5,63,0,1075.53,0.787967,5.73507,2.67896,2.91476,0.733155,0.266845
-1073.65,0.961564,0.0513841,3,7,0,1077.32,1.38396,5.91188,2.67895,2.71552,0.708845,0.291155
-1073.31,0.942038,0.0513841,3,7,0,1075.88,0.882588,5.9907,2.56816,3.35313,0.69579,0.30421
-1075.44,0.95337,0.0513841,3,7,0,1078.61,1.01253,5.59743,2.64503,2.57801,0.740839,0.259161
-1073.83,0.99976,0.0513841,5,47,0,1079.05,0.722568,6.80585,2.39642,2.18493,0.686642,0.313358
-1072.05,0.641945,0.0513841,4,15,0,1078.14,1.20964,5.95668,2.63254,2.97224,0.686099,0.313901
-1073.11,0.883665,0.0513841,5,55,0,1075.28,1.28628,7.2356,2.8399,2.4402,0.750761,0.249239
-1073.63,0.978134,0.0513841,4,15,0,1075.8,0.833414,7.17597,2.42396,2.16865,0.754576,0.245424
-1073.06,0.973369,0.0513841,3,7,0,1075.15,1.11166,7.14643,2.70412,2.73296,0.737738,0.262262
-1074.52,0.907566,0.0513841,6,95,0,1076.81,1.00804,5.38747,2.85049,2.70262,0.684892,0.315108
-1076.43,0.890847,0.0513841,4,23,0,1078.77,0.276684,5.54443,2.15724,3.4306,0.585499,0.414501
-1073.47,0.984238,0.0513841,3,7,0,1078.18,0.488892,5.36053,2.40284,2.54919,0.638172,0.361828
-1073.52,0.883888,0.0513841,2,7,0,1076.38,0.484647,5.39286,2.57846,2.57231,0.615245,0.384755
-1071.49,0.83144,0.0513841,2,3,0,1076.91,0.541825,5.40068,2.25364,3.05019,0.568149,0.431851
-1071.88,0.825653,0.0513841,3,7,0,1075.47,0.51017,5.48639,2.47825,3.25994,0.595684,0.404316
-1074.91,0.87708,0.0513841,6,67,0,1076.29,0.325908,4.48757,2.01195,3.01154,0.430141,0.569859
-1074.66,0.986009,0.0513841,2,7,0,1076.89,0.356407,4.54109,2.18443,3.86478,0.425442,0.574558
-1075.53,0.896554,0.0513841,3,11,0,1077.83,0.27634,4.54965,2.2985,3.9412,0.437472,0.562528
-1071.19,1,0.0513841,2,3,0,1075.3,0.213675,4.51109,2.33555,3.1249,0.449469,0.550531
-1072.81,0.863335,0.0513841,3,7,0,1074.08,0.218014,4.60479,2.12587,3.49142,0.417973,0.582027
-1073.7,0.996342,0.0513841,4,23,0,1074.66,0.6019,3.73185,2.2891,3.60041,0.490071,0.509929
-1071.71,0.662915,0.0513841,5,31,0,1077.62,-0.175032,3.96663,2.13335,3.40535,0.337452,0.662548
-1072.7,0.997357,0.0513841,4,31,0,1074.17,-0.152176,3.07527,1.74126,3.60902,0.223267,0.776733
-1073.02,0.795659,0.0513841,5,31,0,1075.44,-0.268432,3.69111,1.72856,3.45198,0.311377,0.688623
-1073.61,0.933123,0.0513841,4,31,0,1075.25,0.584048,3.32319,1.67724,3.62434,0.288531,0.711469
-1072.62,0.99174,0.0513841,5,47,0,1076.61,0.678063,3.35418,1.97803,3.8404,0.327543,0.672457
-1070.98,0.897684,0.0513841,5,47,0,1074.69,0.472961,4.28029,2.36624,3.39227,0.463304,0.536696
-1071.83,0.948378,0.0513841,6,79,0,1072.72,1.32129,7.60824,2.73701,2.0194,0.797628,0.202372
-1071.98,0.978835,0.0513841,3,15,0,1072.53,1.2556,7.4769,2.80571,2.21902,0.821168,0.178832
-1071.62,0.989461,0.0513841,6,79,0,1073.51,0.343206,4.03587,2.27364,3.35911,0.378415,0.621585
-1074.15,0.976018,0.0513841,4,31,0,1075.46,0.448124,3.56023,2.35797,3.58691,0.46661,0.53339
-1073.48,0.886678,0.0513841,4,23,0,1078.05,0.905804,3.75686,2.72996,3.44361,0.417018,0.582982
-1074.16,0.923633,0.0513841,5,31,0,1076.14,0.97884,3.66283,2.38528,3.47307,0.462234,0.537766
-1075.07,0.982256,0.0513841,4,27,0,1076.34,0.791125,3.96547,2.10137,4.14641,0.403935,0.596065
-1073.08,0.769619,0.0513841,3,15,0,1079.32,0.551831,4.01112,2.23827,3.328,0.373135,0.626865
-1071.5,0.997104,0.0513841,5,55,0,1073.82,0.251953,5.31944,2.33797,2.81546,0.584527,0.415473
-1070.96,0.996042,0.0513841,4,15,0,1071.95,0.711771,5.42874,2.5145,2.88058,0.639489,0.360511
-1071.56,0.966273,0.0513841,5,63,0,1072.28,0.163494,4.54364,2.19459,3.03632,0.448918,0.551082
-1072.57,0.992315,0.0513841,3,15,0,1073.77,-0.0500621,4.60864,2.33276,3.2269,0.502904,0.497096
-1071.94,0.923066,0.0513841,3,15,0,1075.14,0.242996,4.55066,2.24142,3.17736,0.530054,0.469946
-1071.69,0.960353,0.0513841,5,43,0,1072.99,0.271722,4.88162,2.52453,3.23267,0.518513,0.481487
-1071.69,0.978407,0.0513841,5,63,0,1073.43,0.140384,4.5057,2.19785,3.003,0.48143,0.51857
-1070.87,0.981086,0.0513841,5,31,0,1078.18,0.258257,4.40105,2.26076,3.25716,0.462789,0.537211
-1071.32,0.981755,0.0513841,4,23,0,1071.48,0.564347,4.38046,2.30338,3.46142,0.489945,0.510055
-1075.15,0.941657,0.0513841,6,103,0,1077.88,1.63489,5.91922,2.98001,3.63375,0.768141,0.231859
-1072.48,0.942322,0.0513841,4,31,0,1077.5,0.413156,5.8786,2.46105,2.69643,0.664547,0.335453
-1071.29,0.973704,0.0513841,3,15,0,1075.96,0.998429,5.66319,2.65301,2.94621,0.677383,0.322617
# 
#  Elapsed Time: 1.705 seconds (Warm-up)
#                6.451 seconds (Sampling)
#                8.156 seconds (Total)
# 
