# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1072.39,0.993666,0.0490109,3,15,0,1073.95,0.918655,4.32335,2.59911,3.52133,0.56806,0.43194
-1074.13,0.901765,0.0490109,4,23,0,1075.37,1.03045,4.37917,2.5788,3.46456,0.453159,0.546841
-1075.13,0.857052,0.0490109,4,23,0,1077.65,1.11974,4.07634,2.44934,3.65843,0.591902,0.408098
-1077,0.948827,0.0490109,4,19,0,1078.78,1.70741,4.15229,3.0274,3.35027,0.588877,0.411123
-1074.79,0.995174,0.0490109,4,31,0,1079.16,1.59136,4.63293,3.05155,3.59505,0.654181,0.345819
-1078.6,0.731937,0.0490109,2,3,0,1078.79,1.66212,4.58201,2.63608,3.35914,0.656902,0.343098
-1073.69,1,0.0490109,5,31,0,1079.28,0.479884,4.01476,2.01661,3.92984,0.398962,0.601038
-1076.01,0.954046,0.0490109,4,23,0,1080.85,-0.0121067,4.27729,2.33424,3.70491,0.319494,0.680506
-1071.2,0.988367,0.0490109,6,71,0,1078.24,1.0067,6.00687,2.61261,2.97472,0.678299,0.321701
-1072,0.988212,0.0490109,4,15,0,1072.84,0.613646,6.35902,2.37341,2.40383,0.683796,0.316204
-1071.65,0.935233,0.0490109,4,15,0,1075.06,0.561729,5.90269,2.43697,2.55136,0.618961,0.381039
-1071.25,0.988919,0.0490109,3,15,0,1072.43,0.589251,5.89676,2.50116,2.69919,0.623491,0.376509
-1071.59,0.994005,0.0490109,4,23,0,1072.59,0.99257,5.82133,2.74558,2.99938,0.683071,0.316929
-1071.77,0.996163,0.0490109,4,15,0,1072.45,1.00586,5.66449,2.56221,3.05671,0.694577,0.305423
-1072.52,0.88065,0.0490109,3,15,0,1073.62,1.00243,5.88131,2.75706,2.78919,0.650098,0.349902
-1072.02,0.998659,0.0490109,6,95,0,1073.55,0.567815,3.78515,2.4798,3.6603,0.375701,0.624299
-1073.12,0.88983,0.0490109,5,31,0,1073.8,-0.218154,3.75357,1.96309,3.16272,0.328639,0.671361
-1072.3,0.950899,0.0490109,4,31,0,1076.15,0.775561,4.15912,2.32306,3.68771,0.431803,0.568197
-1073.3,0.962197,0.0490109,5,47,0,1074.56,-0.226785,3.26115,1.58692,3.44065,0.251376,0.748624
-1072.53,0.920817,0.0490109,4,15,0,1073.87,0.215403,3.32454,2.11584,3.53727,0.23953,0.76047
-1074.11,0.831352,0.0490109,3,15,0,1075.51,0.163304,3.24306,1.45701,3.90171,0.239188,0.760812
-1073.96,0.996398,0.0490109,4,31,0,1075.23,0.487024,3.45995,2.66701,3.76978,0.328213,0.671787
-1076.6,0.876519,0.0490109,5,31,0,1078.28,-0.294703,4.54297,1.90514,2.74454,0.3912,0.6088
-1075.21,0.744259,0.0490109,3,7,0,1080.85,-0.343953,4.42045,1.90414,2.83475,0.395408,0.604592
-1076.33,0.887114,0.0490109,4,15,0,1077.98,-0.271573,4.46051,2.1035,3.7039,0.361639,0.638361
-1072.44,0.970129,0.0490109,4,15,0,1080.42,0.331248,4.03749,2.1939,3.61142,0.340721,0.659279
-1072.94,0.982498,0.0490109,3,7,0,1073.28,0.359188,4.05559,2.12813,3.69759,0.338924,0.661076
-1072.75,0.860397,0.0490109,5,63,0,1076,0.616162,3.9572,2.68312,3.45387,0.491906,0.508094
-1072.9,0.985099,0.0490109,3,7,0,1073.45,0.611753,4.00003,2.73623,3.39486,0.484391,0.515609
-1073.19,0.997367,0.0490109,6,79,0,1074.21,-0.191568,3.15354,2.13813,3.45842,0.22732,0.77268
-1073.53,0.824796,0.0490109,5,47,0,1075.08,0.490654,3.44094,2.44283,3.34483,0.337128,0.662872
-1073.9,0.953129,0.0490109,3,15,0,1076.68,0.830748,3.64341,2.25369,3.47344,0.333707,0.666293
-1074.03,0.7679,0.0490109,3,7,0,1076.35,0.865275,3.55318,2.47248,3.95038,0.333203,0.666797
-1072.45,0.990809,0.0490109,4,15,0,1077.63,0.284635,3.5997,1.79841,3.67846,0.326635,0.673365
-1071.94,0.957316,0.0490109,3,15,0,1073.36,0.368264,3.56893,1.99304,3.53221,0.323935,0.676065
-1071.97,0.785111,0.0490109,6,111,0,1074.97,0.651884,5.4783,2.62419,2.81491,0.658859,0.341141
-1071.73,0.946288,0.0490109,3,15,0,1074.08,0.473351,5.68038,2.56486,2.78672,0.624587,0.375413
-1074.46,0.812385,0.0490109,3,7,0,1076.2,0.327003,5.70258,2.05664,2.68951,0.616095,0.383905
-1078.15,0.738208,0.0490109,5,63,0,1081.69,0.335797,5.58641,1.95722,2.6721,0.63329,0.36671
-1071.58,1,0.0490109,3,7,0,1077.59,0.405247,5.65667,2.49467,2.78343,0.612972,0.387028
-1072.38,0.899375,0.0490109,6,127,0,1074.68,0.876332,4.34123,2.70556,3.5584,0.493077,0.506923
-1072.38,0.783458,0.0490109,3,7,0,1077.7,0.745691,4.47743,2.50727,3.49484,0.456299,0.543701
-1072.26,0.961922,0.0490109,5,63,0,1074.28,0.52045,4.81995,2.43552,3.17644,0.603942,0.396058
-1072.22,0.873862,0.0490109,4,15,0,1076.02,0.197344,4.74251,2.15942,2.87343,0.480049,0.519951
-1072.06,0.997543,0.0490109,3,7,0,1072.71,0.129382,4.56683,2.38353,3.44346,0.487589,0.512411
-1073.76,0.909812,0.0490109,4,23,0,1074.99,0.450186,4.42551,2.41426,3.85543,0.437558,0.562442
-1072.92,0.97714,0.0490109,3,7,0,1074.44,0.292854,4.282,2.40207,3.75949,0.455213,0.544787
-1074.73,0.837556,0.0490109,2,3,0,1075.89,0.295686,4.31808,2.51585,2.88242,0.450461,0.549539
-1072.7,0.983126,0.0490109,6,69,0,1076.83,0.724375,5.49494,2.78041,3.21221,0.637147,0.362853
-1072.94,0.998958,0.0490109,4,31,0,1073.43,0.703629,5.76769,2.32129,3.24831,0.609765,0.390235
-1075.25,0.807824,0.0490109,4,31,0,1077.13,0.91769,5.89797,2.23874,2.59443,0.709759,0.290241
-1073.49,0.960593,0.0490109,5,51,0,1080.29,1.30331,7.38313,2.91105,2.20681,0.848586,0.151414
-1073.02,0.91598,0.0490109,6,95,0,1075.97,0.657122,4.1241,2.53206,3.3759,0.395089,0.604911
-1072.66,0.996396,0.0490109,4,19,0,1073.67,0.0977125,4.38661,2.04055,3.12625,0.398573,0.601427
-1073.59,0.930259,0.0490109,3,7,0,1074.34,0.116119,4.34035,2.40571,3.65064,0.385819,0.614181
-1071.27,0.97087,0.0490109,6,71,0,1076.17,0.952096,6.12453,2.64647,2.73773,0.724835,0.275165
-1071.11,0.997461,0.0490109,5,47,0,1071.75,1.00091,6.4965,2.55265,2.48967,0.696114,0.303886
-1072.05,0.927751,0.0490109,5,63,0,1073.59,0.892363,5.89618,2.42238,3.00942,0.623466,0.376534
-1072.17,0.722545,0.0490109,4,23,0,1076.68,0.930626,5.56806,2.5086,2.84085,0.693478,0.306522
-1072.69,0.983948,0.0490109,3,7,0,1073.43,0.922896,5.61433,2.7108,3.07868,0.714265,0.285735
-1071.03,0.803161,0.0490109,3,15,0,1077.58,0.553243,5.60558,2.39202,3.04775,0.600118,0.399882
-1070.92,1,0.0490109,3,15,0,1071.3,0.643617,5.46868,2.41766,2.79728,0.595449,0.404551
-1071.68,0.871866,0.0490109,5,63,0,1075.01,0.643049,3.74092,2.32397,3.58951,0.394927,0.605073
-1075.59,0.937826,0.0490109,4,31,0,1076.29,1.35429,3.08713,2.05616,3.96943,0.362378,0.637622
-1074.13,0.991206,0.0490109,4,15,0,1076.15,0.811528,3.1315,2.65271,3.7244,0.300042,0.699958
# 
#  Elapsed Time: 1.667 seconds (Warm-up)
#                5.846 seconds (Sampling)
#                7.513 seconds (Total)
# 
