# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 10
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_10.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1082.69,0.22742,0.0841839,3,7,0,1086.71,2.1418,1.02253,4.09113,2.23747,0.748762,0.251238
-1082.91,0.999901,0.0144964,6,127,0,1088.26,3.65286,2.3152,3.92278,3.41835,0.583597,0.416403
-1076.43,0.973104,0.0280641,5,55,0,1085.94,3.75342,1.35954,3.64496,2.63127,0.395292,0.604708
-1074.81,0.966423,0.0497904,5,31,0,1079.83,4.77499,1.15401,3.335,3.04393,0.321387,0.678613
-1073.99,0.521877,0.0860857,3,15,0,1078.39,4.8278,0.908052,3.14524,2.57837,0.336923,0.663077
-1073.1,0.981685,0.0384513,6,95,0,1076.27,4.31622,0.417219,3.66728,2.485,0.598848,0.401152
-1072.87,0.785498,0.0694212,3,11,0,1077.31,4.17559,0.70553,3.80099,2.22745,0.582209,0.417791
-1075.69,0.585279,0.0692564,5,39,0,1079.82,5.20808,0.0179918,2.98532,1.90399,0.503281,0.496719
-1074.82,0.989523,0.038266,4,23,0,1077.47,4.89904,0.842488,3.36006,3.03577,0.384718,0.615282
-1077.05,0.656304,0.0699091,2,3,0,1077.92,5.03996,0.859862,3.16403,2.12068,0.395305,0.604695
-1072.43,1,0.0480272,3,7,0,1077.79,4.96678,0.847892,3.06476,2.72492,0.428412,0.571588
-1073.21,0.552986,0.089451,4,15,0,1075.48,5.11989,0.866828,3.40849,2.87845,0.381794,0.618206
-1072.59,0.919288,0.0459805,5,43,0,1077.1,3.80453,0.10567,3.70703,2.35796,0.648759,0.351241
-1074.46,0.716441,0.0674922,3,15,0,1077.18,3.69751,0.794611,3.46848,2.05406,0.653471,0.346529
-1072.7,0.715963,0.055688,3,15,0,1076.53,3.63368,0.867333,3.80166,2.26811,0.646344,0.353656
-1073.29,0.878577,0.046043,4,15,0,1075.19,3.67621,0.488661,3.32652,2.49753,0.563486,0.436514
-1073.27,0.792262,0.0598442,4,31,0,1075.58,3.52385,0.475176,3.60954,1.73173,0.724153,0.275847
-1073.35,0.999666,0.0611422,3,15,0,1074.84,3.67769,0.258991,3.63777,1.80272,0.744152,0.255848
-1072.99,0.270821,0.109685,2,4,1,1075.9,3.47126,0.391792,3.75008,1.7755,0.754642,0.245358
-1072.06,0.996895,0.0273605,6,95,0,1075.49,3.86337,0.659878,3.47833,2.57932,0.575198,0.424802
-1072.88,0.866391,0.048572,2,3,0,1073.11,3.86377,0.638111,3.83356,2.58352,0.577986,0.422014
-1072.92,0.809752,0.0604487,2,5,0,1075.06,3.91209,0.628454,3.27302,2.51722,0.584009,0.415991
-1072.02,0.931976,0.0645885,4,27,0,1073.69,3.55309,0.173075,3.45508,2.28621,0.699102,0.300898
-1072.02,0.0281031,0.0948188,4,15,0,1073.37,3.55309,0.173075,3.45508,2.28621,0.699102,0.300898
-1072.26,0.986113,0.0133325,4,23,0,1074.88,3.51497,0.150586,3.76956,2.10446,0.693561,0.306439
-1072.23,0.997308,0.022627,3,15,0,1074.71,3.50396,0.107441,3.65873,2.2889,0.693328,0.306672
-1073.57,0.8695,0.0391887,4,23,0,1074.6,3.77196,0.189497,3.90787,1.91724,0.670757,0.329243
-1074.3,0.950194,0.0487089,3,7,0,1075.76,3.71896,0.253317,3.44697,1.6747,0.696741,0.303259
-1073.27,1,0.0738884,3,7,0,1074.97,3.75012,0.298082,3.78362,2.16514,0.711587,0.288413
-1073.27,0.0025954,0.126104,2,5,0,1077.69,3.75012,0.298082,3.78362,2.16514,0.711587,0.288413
-1071.98,0.999599,0.0180955,5,63,0,1073.96,3.80296,0.0284122,3.66566,2.12047,0.644643,0.355357
-1073.61,0.947611,0.0309172,3,7,0,1074.06,3.71885,0.0328152,3.12222,2.14452,0.648672,0.351328
-1074.27,0.991093,0.0461707,3,15,0,1075.64,3.64249,0.0767487,3.79593,2.38939,0.603075,0.396925
-1075.51,1,0.0761642,2,3,0,1077.49,3.58772,0.0782444,3.25995,2.01645,0.579999,0.420001
-1075.51,0.00327807,0.127454,1,3,0,1077.13,3.58772,0.0782444,3.25995,2.01645,0.579999,0.420001
-1073.71,0.982639,0.019574,4,23,0,1077.46,3.76898,0.219801,3.2011,2.57402,0.631859,0.368141
-1073.17,0.995588,0.0314926,5,39,0,1075.27,4.16303,0.673186,3.32465,2.70811,0.569234,0.430766
# Adaptation terminated
# Step size = 0.0486126
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1
-1071.1,0.965586,0.0486126,6,79,0,1077.04,5.63138,0.885367,3.01959,2.6438,0.34858,0.65142
-1071.65,0.985928,0.0486126,3,7,0,1072.16,5.65975,0.938557,3.19691,2.56597,0.368499,0.631501
-1071.37,0.987487,0.0486126,6,127,0,1072.89,6.33693,0.893748,2.82403,2.62965,0.280752,0.719248
-1071.57,0.97009,0.0486126,6,71,0,1073.43,5.68203,0.840648,2.62626,2.52083,0.354712,0.645288
-1071.88,0.94693,0.0486126,5,51,0,1073.82,6.50986,1.09812,2.70203,2.80576,0.272723,0.727277
-1072.74,0.960977,0.0486126,5,47,0,1073.58,5.83469,0.672145,2.4924,2.55627,0.378712,0.621288
-1072.41,0.884396,0.0486126,3,7,0,1075.58,5.87386,0.563096,2.97608,2.63832,0.368989,0.631011
-1073.83,0.830996,0.0486126,6,75,0,1076.53,4.80818,0.569899,3.34848,2.10999,0.452476,0.547524
-1073.92,1,0.0486126,3,7,0,1074.52,4.78471,0.507303,3.12137,2.80154,0.495289,0.504711
-1074.51,1,0.0486126,5,47,0,1076.49,2.88281,-0.0986413,3.66811,1.89235,0.858558,0.141442
-1075.55,0.859334,0.0486126,4,31,0,1076.95,2.89449,-0.0443555,3.80417,1.99426,0.854717,0.145283
-1071.6,0.922719,0.0486126,6,79,0,1076.53,5.79791,0.672139,2.9251,2.59407,0.322808,0.677192
-1071.39,0.996181,0.0486126,6,111,0,1072.58,4.91159,0.354565,3.12997,2.30179,0.433008,0.566992
-1071.56,0.910488,0.0486126,5,55,0,1074.67,4.19225,0.373862,3.21186,2.30225,0.56499,0.43501
-1072.34,0.959358,0.0486126,3,15,0,1073.08,4.0862,0.444011,3.70767,2.53737,0.560917,0.439083
-1074.46,0.979528,0.0486126,4,31,0,1075.99,4.22968,1.00681,3.94418,2.70186,0.541635,0.458365
-1073.58,0.998071,0.0486126,4,15,0,1075.3,4.02413,0.927393,4.01092,2.57864,0.527828,0.472172
-1072.64,0.989435,0.0486126,4,15,0,1074.64,4.04842,0.719807,3.34562,2.33172,0.525396,0.474604
-1073.81,0.974583,0.0486126,4,15,0,1074.24,3.91083,0.941499,3.36352,2.45356,0.565402,0.434598
-1077.5,0.998385,0.0486126,5,63,0,1079.36,4.45471,1.31232,3.46648,2.75244,0.278363,0.721637
-1077.59,0.933831,0.0486126,3,15,0,1082.58,4.5919,1.42945,3.01426,3.13882,0.314012,0.685988
-1076.39,1,0.0486126,4,31,0,1080.62,4.03098,1.69772,4.15811,3.09877,0.291241,0.708759
-1075.62,0.995571,0.0486126,4,15,0,1078.53,4.42932,1.60691,3.91587,2.70399,0.421717,0.578283
-1078.43,0.841741,0.0486126,2,7,0,1080.91,4.42028,1.6383,4.47105,2.6127,0.429115,0.570885
-1073.9,0.977682,0.0486126,5,47,0,1080.13,4.59744,-0.123229,3.44214,2.25822,0.613287,0.386713
-1073,1,0.0486126,2,3,0,1073.89,4.57807,-0.113689,3.33383,2.25369,0.607821,0.392179
-1074.89,0.986576,0.0486126,3,7,0,1075.71,4.65551,-0.25306,3.04602,2.0275,0.635732,0.364268
-1072.98,0.820287,0.0486126,5,63,0,1078.28,3.80541,0.207092,3.2176,2.40512,0.653638,0.346362
-1072.16,0.99145,0.0486126,5,47,0,1074.05,4.50202,0.563246,3.19219,2.63906,0.513698,0.486302
-1073.13,0.946484,0.0486126,2,7,0,1073.99,4.46794,0.534226,3.0945,2.7158,0.502984,0.497016
-1072.65,1,0.0486126,3,7,0,1073.47,4.47281,0.459956,3.64306,2.1429,0.529896,0.470104
-1072.47,0.959335,0.0486126,6,79,0,1075,3.24376,0.174255,3.53157,1.72056,0.757496,0.242504
-1072.91,0.996821,0.0486126,3,15,0,1073.52,3.26176,0.250883,3.64089,1.96118,0.79274,0.20726
-1075.35,0.695,0.0486126,4,15,0,1077.51,2.80496,0.767976,3.5787,1.61361,0.773093,0.226907
-1073.58,0.996112,0.0486126,4,15,0,1076.07,2.99276,0.338417,3.50158,2.07518,0.783177,0.216823
-1072.1,0.98273,0.0486126,6,63,0,1075.37,3.59024,0.343874,3.78842,1.99732,0.662101,0.337899
-1072.44,0.884713,0.0486126,4,31,0,1075.53,3.87318,-0.112149,3.29429,2.3339,0.596607,0.403393
-1072.7,0.952561,0.0486126,5,47,0,1077.85,3.64962,-0.481693,3.36144,2.0966,0.69009,0.30991
-1073.05,0.947477,0.0486126,5,31,0,1073.74,3.48393,-0.324368,3.37017,1.76468,0.765268,0.234732
-1073.78,0.991717,0.0486126,5,31,0,1074.74,3.13948,0.299176,3.5019,1.65853,0.817975,0.182025
-1072.78,0.735031,0.0486126,3,9,0,1075.44,3.04051,0.283042,3.64819,1.59277,0.792212,0.207788
-1072.7,0.824056,0.0486126,5,31,0,1074.49,3.09388,0.323037,3.78669,1.91649,0.758723,0.241277
-1073.28,0.835854,0.0486126,4,15,0,1074.68,2.94646,0.121783,3.74264,1.89941,0.783002,0.216998
-1073.82,0.91356,0.0486126,4,15,0,1074.96,2.99281,0.134782,3.48581,1.62924,0.757308,0.242692
-1072.83,0.996672,0.0486126,3,11,0,1076.35,3.15282,0.194684,3.7873,1.69806,0.787749,0.212251
-1074.09,0.969382,0.0486126,3,11,0,1075.74,3.40988,0.269428,3.65138,1.47875,0.798475,0.201525
-1073.99,0.806399,0.0486126,4,15,0,1075.62,2.94156,0.348682,3.83791,2.13552,0.738828,0.261172
-1074.31,0.785468,0.0486126,5,63,0,1078.28,4.76233,0.827272,3.75921,2.72196,0.366367,0.633633
-1075.22,0.937645,0.0486126,6,67,0,1077.69,6.85224,0.92629,2.04209,2.4529,0.31691,0.68309
-1074.85,0.956249,0.0486126,5,47,0,1078.92,7.53813,1.9339,2.29279,2.85336,0.158417,0.841583
-1074.84,1,0.0486126,3,7,0,1075.97,7.4734,1.98277,2.28233,3.04724,0.139644,0.860356
-1075.51,0.972438,0.0486126,3,7,0,1076.44,7.5661,2.02544,2.64269,3.07164,0.127234,0.872766
-1073.88,0.996669,0.0486126,4,15,0,1077.43,7.72437,1.82921,2.43139,2.90582,0.164507,0.835493
-1075.3,0.92333,0.0486126,4,15,0,1077.72,7.82243,1.01724,2.3387,2.63368,0.183289,0.816711
-1072.11,0.983907,0.0486126,4,15,0,1075.91,7.08446,1.5386,2.48291,2.76994,0.197691,0.802309
-1071.56,0.983896,0.0486126,4,15,0,1073.31,7.16524,1.44162,2.27003,2.77253,0.191849,0.808151
-1072.64,0.793935,0.0486126,4,27,0,1074.37,7.74624,1.30415,2.11744,2.88988,0.18588,0.81412
-1072.35,0.948832,0.0486126,2,7,0,1076.29,7.79542,1.3003,2.20455,2.65511,0.201866,0.798134
-1071.56,0.956688,0.0486126,5,47,0,1074.69,5.79505,0.608818,2.69958,2.42344,0.32313,0.67687
-1072.06,0.98331,0.0486126,6,87,0,1072.99,5.5999,0.533689,2.75338,2.26946,0.438989,0.561011
-1071.79,0.979248,0.0486126,5,63,0,1073.97,6.37116,1.21873,2.84192,2.62522,0.289869,0.710131
-1073.92,0.955756,0.0486126,3,7,0,1075.25,6.30019,1.01203,2.66722,2.74351,0.212505,0.787495
-1073.15,0.91503,0.0486126,3,7,0,1077.15,6.22821,1.16099,2.32489,2.65186,0.250695,0.749305
-1074.99,0.860517,0.0486126,3,15,0,1077.38,6.06432,1.30346,3.34582,2.69301,0.219658,0.780342
-1073.9,0.985466,0.0486126,3,15,0,1076.33,6.34699,1.09199,2.31613,2.33612,0.303218,0.696782
-1072.3,1,0.0486126,3,7,0,1075.9,6.21715,0.836526,2.99699,2.38362,0.323255,0.676745
-1072.87,0.999752,0.0486126,3,15,0,1076.08,5.92948,1.34927,2.78255,2.71159,0.285587,0.714413
-1073.62,0.993659,0.0486126,4,15,0,1074.49,5.99744,1.46032,2.92205,2.85884,0.285711,0.714289
-1073.71,0.982479,0.0486126,3,7,0,1074.02,5.99894,1.46675,2.90006,2.73088,0.288159,0.711841
-1072.71,0.895459,0.0486126,4,15,0,1075.01,6.30542,0.997217,2.69339,2.81472,0.241055,0.758945
-1071.76,1,0.0486126,3,7,0,1072.76,6.29365,0.986527,2.62159,2.55203,0.250082,0.749918
-1071.92,0.961801,0.0486126,3,15,0,1073.35,6.28212,1.2266,2.98728,2.70425,0.260077,0.739923
-1072.13,0.962071,0.0486126,4,15,0,1072.58,6.28051,1.26793,2.70202,2.8397,0.246886,0.753114
-1072.18,0.998653,0.0486126,5,47,0,1072.81,6.15249,1.19128,2.75767,2.59756,0.249471,0.750529
-1073.34,0.980278,0.0486126,3,7,0,1075,6.10345,1.01713,2.84901,2.74242,0.232238,0.767762
-1073.31,0.686692,0.0486126,3,15,0,1079,6.26014,1.01521,2.66059,2.38511,0.358544,0.641456
-1073.84,0.87386,0.0486126,3,15,0,1078.49,6.51479,0.624944,2.72265,2.32329,0.365726,0.634274
-1074.72,0.948875,0.0486126,5,31,0,1075.34,6.26928,1.63822,2.91458,2.73646,0.244625,0.755375
-1074.55,0.88824,0.0486126,4,15,0,1077.37,6.78298,1.11457,2.70712,2.52307,0.196522,0.803478
-1072.99,0.990442,0.0486126,4,31,0,1078.07,7.09394,1.43585,2.14842,2.62744,0.179029,0.820971
-1072.78,0.978772,0.0486126,4,15,0,1074.48,7.1655,1.48317,2.53072,2.94236,0.210617,0.789383
-1073.18,0.85671,0.0486126,2,3,0,1075.15,7.17448,1.4812,2.71421,2.64338,0.21,0.79
-1072.33,0.936068,0.0486126,6,79,0,1075.33,5.54442,0.785466,2.74645,2.64171,0.394794,0.605206
-1073.63,0.972086,0.0486126,5,63,0,1076.05,3.71792,0.862298,3.60453,2.23717,0.532577,0.467423
-1075.68,0.982788,0.0486126,4,15,0,1077.04,3.72976,0.830356,3.35503,2.92773,0.482296,0.517704
-1072.48,0.891215,0.0486126,3,7,0,1077.64,3.91214,0.85485,3.72615,2.53908,0.498434,0.501566
-1072.1,0.87954,0.0486126,4,31,0,1075.41,4.37962,0.0527919,3.13282,2.11375,0.605293,0.394707
-1073.45,0.997595,0.0486126,5,63,0,1076.11,6.16072,0.961013,2.77849,2.67068,0.230817,0.769183
-1074.35,0.79621,0.0486126,4,15,0,1077.21,6.5007,0.746278,3.00315,2.40572,0.27879,0.72121
-1072.56,0.954591,0.0486126,5,47,0,1075.88,5.56285,0.816268,3.32194,2.48434,0.331118,0.668882
-1072.51,0.987467,0.0486126,3,15,0,1075.69,5.44654,0.667702,2.81806,2.49104,0.3216,0.6784
-1073.32,0.962281,0.0486126,4,15,0,1073.65,5.42242,0.694985,2.78674,2.38923,0.317745,0.682255
-1071.07,0.997273,0.0486126,3,7,0,1074.01,5.60536,0.800641,2.98964,2.40261,0.373172,0.626828
-1070.76,0.850631,0.0486126,5,63,0,1073.79,6.35107,0.845118,2.59614,2.53408,0.308442,0.691558
-1070.67,0.998365,0.0486126,6,79,0,1071.24,5.41355,0.524798,2.98837,2.42566,0.417918,0.582082
-1071.09,0.921023,0.0486126,6,95,0,1073.44,4.14954,0.176374,3.26519,2.27267,0.572877,0.427123
-1070.98,0.99369,0.0486126,6,95,0,1071.54,6.91088,1.15676,2.46748,2.66224,0.247423,0.752577
-1071.43,0.989935,0.0486126,3,7,0,1071.85,6.92389,1.09044,2.27034,2.58885,0.220694,0.779306
-1071.96,0.830577,0.0486126,5,63,0,1077.28,5.38872,0.717676,2.72741,2.47208,0.414364,0.585636
-1073.5,0.986735,0.0486126,5,63,0,1075.17,5.69324,1.42226,3.29816,2.76677,0.269034,0.730966
-1074.91,0.927259,0.0486126,6,95,0,1079.07,3.23121,1.20242,4.00269,2.70444,0.626549,0.373451
-1072.27,0.999483,0.0486126,4,31,0,1076.3,3.74193,0.661868,3.82342,2.14579,0.619079,0.380921
-1076.88,0.668003,0.0486126,5,35,0,1079.1,3.35433,0.332999,3.15415,2.61663,0.6556,0.3444
-1076.45,0.996691,0.0486126,3,7,0,1077.66,3.46907,0.372898,3.28539,1.87372,0.623457,0.376543
-1074.8,1,0.0486126,3,7,0,1078.86,3.45234,0.354159,3.26958,2.09549,0.625956,0.374044
-1073.02,0.881991,0.0486126,2,3,0,1076.78,3.4488,0.368282,3.76216,2.018,0.617815,0.382185
-1073.47,0.911872,0.0486126,5,63,0,1080.44,7.334,0.978651,2.3083,2.4746,0.271376,0.728624
-1072.2,0.987314,0.0486126,4,15,0,1075.44,7.26226,1.38292,2.49323,2.87184,0.177646,0.822354
-1072.24,0.990639,0.0486126,2,7,0,1073.63,7.28173,1.42371,2.02103,2.6317,0.204453,0.795547
-1071.9,0.641036,0.0486126,3,15,0,1075.99,7.29966,1.2404,2.03188,2.72471,0.21623,0.78377
-1072.6,0.960066,0.0486126,5,47,0,1076.16,8.11122,1.61645,1.79016,2.92616,0.13841,0.86159
-1072.67,0.971246,0.0486126,4,15,0,1073.67,8.01604,1.58084,2.20743,2.90113,0.168091,0.831909
-1074.74,0.850325,0.0486126,4,15,0,1075.87,8.13404,1.29222,1.7879,2.55869,0.167349,0.832651
-1073.43,0.998627,0.0486126,4,31,0,1075.81,7.33636,1.67171,2.64277,2.79251,0.171817,0.828183
-1076.81,0.95098,0.0486126,3,7,0,1077.51,7.203,1.89588,2.29194,2.76264,0.2066,0.7934
-1074.31,1,0.0486126,3,7,0,1077.9,7.07468,1.79547,2.29104,3.01227,0.173678,0.826322
-1075.09,0.914017,0.0486126,2,3,0,1076.06,7.00895,1.8153,2.16038,2.88363,0.174698,0.825302
-1072.24,0.803308,0.0486126,4,15,0,1077.53,7.4138,1.42296,2.26747,2.91291,0.164746,0.835254
-1072.13,0.959869,0.0486126,4,23,0,1074.33,7.37133,1.2789,2.44757,2.63502,0.237642,0.762358
-1071.7,0.98819,0.0486126,3,7,0,1072.99,7.31712,1.25207,2.12677,2.64179,0.233455,0.766545
-1074.55,0.917025,0.0486126,6,71,0,1076.82,4.15301,0.000218842,2.88549,2.32454,0.552958,0.447042
-1074.74,0.965217,0.0486126,3,15,0,1077,4.22477,-0.149636,3.59342,2.31768,0.540571,0.459429
-1075.53,0.992906,0.0486126,3,7,0,1076.59,4.17846,-0.238215,2.89524,2.39131,0.550816,0.449184
-1075.09,0.986954,0.0486126,6,63,0,1077.3,5.54216,1.14499,2.7143,2.8253,0.369207,0.630793
-1073.59,0.995798,0.0486126,6,87,0,1076.72,4.65439,0.274322,3.72798,2.28538,0.541952,0.458048
-1070.96,0.945838,0.0486126,2,3,0,1074.79,4.70026,0.18729,3.10363,2.27511,0.527706,0.472294
-1072.17,0.880653,0.0486126,6,95,0,1073.55,6.86215,1.02315,2.11509,2.61783,0.257649,0.742351
-1071.64,0.989421,0.0486126,3,15,0,1073.75,6.83413,1.21022,2.24191,2.5281,0.240994,0.759006
-1074.97,0.825238,0.0486126,3,7,0,1075.47,7.08187,1.18627,3.08893,2.55155,0.248307,0.751693
-1072.34,1,0.0486126,3,7,0,1076.14,6.95335,1.19294,2.7548,2.80589,0.24172,0.75828
-1072.81,0.996208,0.0486126,6,79,0,1073.54,4.84802,0.465769,3.65407,2.34362,0.490754,0.509246
-1071.75,0.994382,0.0486126,4,19,0,1073.81,4.78358,0.732,3.14751,2.45433,0.410895,0.589105
-1071.94,0.982699,0.0486126,5,63,0,1074.01,4.20756,-0.127092,3.30837,2.10083,0.572099,0.427901
-1072.32,0.896607,0.0486126,4,31,0,1074.07,3.95362,0.395216,3.26271,2.27888,0.618702,0.381298
-1072.64,0.989672,0.0486126,4,23,0,1074.67,3.52122,0.784761,3.84534,2.44709,0.622528,0.377472
-1074.93,0.883971,0.0486126,4,15,0,1076.51,3.47539,0.841568,3.4981,2.01769,0.719874,0.280126
-1074.64,0.959923,0.0486126,4,31,0,1076.84,3.77268,-0.43153,3.65249,2.03089,0.647896,0.352104
-1073.08,0.927592,0.0486126,2,3,0,1075.56,3.74439,-0.437846,3.25518,2.02124,0.648576,0.351424
-1073.98,0.912459,0.0486126,4,15,0,1074.97,4.0314,-0.232924,3.63679,1.83803,0.689577,0.310423
-1076.05,0.93292,0.0486126,5,63,0,1079.14,3.22272,-0.578926,3.18347,1.98285,0.719519,0.280481
-1077.18,0.862005,0.0486126,3,7,0,1077.76,3.21543,-0.560081,3.12109,1.93795,0.715161,0.284839
-1074.5,0.985563,0.0486126,4,15,0,1078.01,3.42559,0.0631946,3.62008,1.74717,0.825361,0.174639
-1073.05,0.867493,0.0486126,4,15,0,1076.65,3.33016,0.0381215,3.53499,1.61362,0.798267,0.201733
-1072.22,0.862275,0.0486126,6,79,0,1075.55,6.6139,1.01263,2.3796,2.52307,0.317856,0.682144
-1071.18,0.993541,0.0486126,5,47,0,1073.41,5.84176,0.998582,3.00683,2.63732,0.322328,0.677672
-1072.19,0.986006,0.0486126,6,63,0,1073.16,3.22543,0.269869,3.56814,2.04222,0.739803,0.260197
-1072.83,0.968957,0.0486126,4,15,0,1074.4,3.47394,0.644583,3.69564,2.08677,0.725294,0.274706
-1073.15,0.991972,0.0486126,4,23,0,1074.46,3.41603,0.776106,3.73843,1.93577,0.718254,0.281746
-1074.6,0.899744,0.0486126,4,15,0,1075.04,2.88052,0.784871,3.93757,2.20412,0.733653,0.266347
-1071.45,0.988171,0.0486126,5,31,0,1075.7,4.30783,0.451356,3.54392,2.49584,0.527206,0.472794
-1073.39,0.94475,0.0486126,6,95,0,1078.39,8.41527,1.82879,1.84035,2.86444,0.135173,0.864827
-1075.17,0.925164,0.0486126,6,95,0,1079.42,6.63541,1.59721,3.37297,2.87057,0.231172,0.768828
-1073.11,0.914601,0.0486126,3,7,0,1076.9,6.76665,1.39544,2.96421,2.66738,0.225628,0.774372
-1072.21,0.99955,0.0486126,6,127,0,1073.54,5.27029,0.939467,3.49474,2.60056,0.387867,0.612133
-1071.88,0.985049,0.0486126,3,7,0,1072.84,5.19127,0.882782,2.95769,2.45372,0.392476,0.607524
-1072.22,0.956625,0.0486126,4,15,0,1074.15,5.36039,0.65671,2.6637,2.45522,0.414864,0.585136
-1070.9,0.960341,0.0486126,3,7,0,1074.06,5.57934,0.745905,3.02422,2.55034,0.384616,0.615384
-1072.17,0.949798,0.0486126,4,15,0,1072.62,5.17222,0.977395,3.24022,2.52968,0.348167,0.651833
-1070.91,0.843104,0.0486126,5,47,0,1074.91,6.0823,0.730951,2.65632,2.37421,0.330779,0.669221
-1071.61,0.993898,0.0486126,5,63,0,1073.68,7.09486,1.32826,2.25943,2.81457,0.200024,0.799976
-1073.29,0.909411,0.0486126,4,31,0,1074.1,7.81476,1.46406,1.93051,2.55649,0.189965,0.810035
-1071.74,0.959268,0.0486126,5,63,0,1080.57,6.40095,1.00941,2.54371,2.38105,0.29225,0.70775
-1072.07,0.956429,0.0486126,5,31,0,1073.56,5.63498,1.0517,2.98983,2.78261,0.339999,0.660001
-1071.11,0.998766,0.0486126,5,47,0,1072.8,5.17258,0.518861,3.0029,2.56121,0.42087,0.57913
-1073.45,0.860375,0.0486126,3,15,0,1075.8,4.88093,0.5296,3.15899,2.71375,0.381147,0.618853
-1072.2,0.838571,0.0486126,3,15,0,1077.93,5.18483,0.399249,2.98483,2.62515,0.444147,0.555853
