# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = finite_mixture_model
# start_datetime = 2025-08-06 02:53:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 50
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmpfhbldy6n/c80bfik9.json
# init = 2 (Default)
# random
#   seed = 66806
# output
#   file = /home/cph/y/mcmc-monitor/examples/example-output/finite-mixture-1/finite-mixture-20250806105328_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=finite-mixture.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,sigma.1,sigma.2,Theta.1,Theta.2
-1073.97,0.980642,0.0159509,4,15,0,1075.71,0.954284,6.21913,2.62119,2.18846,0.718326,0.281674
-1073.49,0.995786,0.0265475,4,15,0,1075.6,1.0229,6.26438,2.83854,3.19489,0.729237,0.270763
-1074.08,0.989691,0.0455503,3,7,0,1074.77,1.16599,6.46767,2.67618,2.16801,0.711278,0.288722
-1072.95,0.336125,0.0763393,4,31,0,1078.19,1.08243,6.78988,2.8028,2.89736,0.738652,0.261348
-1070.84,0.99945,0.0248966,4,15,0,1074.72,1.03423,6.74877,2.58249,2.49436,0.743968,0.256032
-1072.83,0.951514,0.0425967,6,111,0,1074.33,1.66465,8.20746,2.82768,2.1404,0.849332,0.150668
-1077.12,0.465948,0.0642742,3,7,0,1081.65,1.17995,8.39061,2.72383,2.05478,0.795864,0.204136
-1074.97,0.887274,0.0294903,3,7,0,1079.9,1.25958,8.29373,2.63773,2.10301,0.829678,0.170322
-1074.12,0.872802,0.0379501,4,15,0,1079,1.51179,8.34423,2.8293,2.29218,0.832931,0.167069
-1070.68,0.981323,0.0469922,6,87,0,1074.9,0.636057,5.5025,2.43827,2.95699,0.595464,0.404536
-1072.51,0.465394,0.0751768,3,7,0,1075.05,0.264794,5.78362,2.26336,2.69125,0.617584,0.382416
-1073.76,0.870046,0.0351256,5,31,0,1076.84,0.950068,5.93124,2.34181,2.87806,0.716785,0.283215
# Adaptation terminated
# Step size = 0.0463789
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1
-1074.29,0.979567,0.0463789,3,15,0,1076.57,1.15903,6.05599,2.95268,3.27138,0.692543,0.307457
-1071.37,0.995714,0.0463789,4,31,0,1075.13,1.06609,5.86205,2.60211,2.82251,0.672645,0.327355
-1070.85,0.98083,0.0463789,5,47,0,1072.64,0.961179,6.52034,2.50866,2.54639,0.702514,0.297486
-1073.63,0.952201,0.0463789,3,7,0,1074.09,0.57879,6.70447,2.3594,2.37714,0.683013,0.316987
-1073.36,0.99058,0.0463789,4,15,0,1075.33,1.50372,6.28268,2.77602,2.805,0.736444,0.263556
-1071.93,0.982767,0.0463789,6,71,0,1074.53,0.426253,5.72749,2.31603,2.54809,0.597265,0.402735
-1071.4,0.947613,0.0463789,5,31,0,1072.85,1.02817,5.70918,2.6708,3.06966,0.67484,0.32516
-1072.64,0.750091,0.0463789,5,59,0,1075.76,0.3472,5.11518,2.57762,3.03432,0.510684,0.489316
-1074.22,0.981688,0.0463789,5,63,0,1077.68,-0.269476,4.63748,2.41662,2.96798,0.469109,0.530891
-1073.64,0.998189,0.0463789,5,47,0,1077.08,1.0548,5.35258,2.87653,2.90561,0.69524,0.30476
-1072.14,0.948423,0.0463789,5,63,0,1076.79,0.835906,4.72933,2.44364,3.24879,0.523009,0.476991
-1072.85,0.949548,0.0463789,5,31,0,1073.62,0.723413,4.89841,2.79418,3.11971,0.610133,0.389867
-1073.45,0.982464,0.0463789,3,15,0,1075.23,0.561627,4.89356,2.36256,2.98217,0.62643,0.37357
-1074.57,0.774839,0.0463789,3,11,0,1081.72,0.712229,5.09829,2.49312,3.28182,0.477304,0.522696
-1072.21,0.999521,0.0463789,3,7,0,1075.14,0.704319,5.0555,2.49319,3.32522,0.517511,0.482489
-1071.29,0.990672,0.0463789,3,7,0,1072.65,0.450173,4.92895,2.51034,3.01186,0.570729,0.429271
-1070.84,0.989887,0.0463789,6,95,0,1073.03,0.80447,5.99213,2.39987,2.74312,0.666113,0.333887
-1071,0.987672,0.0463789,6,67,0,1072.12,0.3877,5.31337,2.45624,2.96213,0.566938,0.433062
-1072.68,0.879949,0.0463789,3,15,0,1074.82,0.56624,5.36332,2.43045,2.62596,0.642513,0.357487
-1073.13,0.919065,0.0463789,4,23,0,1076.54,1.1634,5.18656,2.63111,3.62931,0.639939,0.360061
-1074.69,0.900933,0.0463789,5,63,0,1077.82,-0.0468977,4.46055,1.82405,3.34819,0.414985,0.585015
-1071.97,1,0.0463789,3,7,0,1075.28,-0.0239782,4.38806,2.02669,3.18047,0.433384,0.566616
-1072.9,0.943692,0.0463789,5,55,0,1073.9,0.336875,3.5985,1.86347,3.52258,0.357677,0.642323
-1076.5,0.598943,0.0463789,3,7,0,1079.01,0.280034,3.51566,1.84554,3.1945,0.323922,0.676078
-1072.22,1,0.0463789,4,19,0,1076.7,-0.0244662,3.9623,2.32559,3.47941,0.332489,0.667511
-1072.38,0.995955,0.0463789,5,47,0,1072.69,0.41683,3.59936,1.86052,3.61679,0.317192,0.682808
-1074.53,0.858047,0.0463789,4,15,0,1077.98,0.394121,3.81701,1.9073,3.90148,0.283398,0.716602
-1072.85,0.995288,0.0463789,3,15,0,1076.8,0.282713,3.53638,2.147,3.63071,0.25151,0.74849
-1073.79,0.925013,0.0463789,4,31,0,1077.56,0.6688,2.90393,2.02625,3.66946,0.281042,0.718958
-1075.21,0.979968,0.0463789,4,23,0,1077.43,0.679917,3.76352,2.02506,3.641,0.266487,0.733513
-1074.48,0.947035,0.0463789,4,31,0,1077.89,0.563825,3.51057,2.03014,3.72001,0.223261,0.776739
-1072.89,0.928506,0.0463789,4,15,0,1075.26,0.233468,3.30235,1.91792,3.72008,0.33703,0.66297
-1074.49,0.923656,0.0463789,4,31,0,1077.42,0.0872126,3.20751,1.87958,3.70788,0.157294,0.842706
-1073.74,0.980486,0.0463789,5,47,0,1076.54,0.599949,3.04173,1.64856,3.58179,0.219072,0.780928
-1075.6,0.642297,0.0463789,6,63,0,1077.12,-0.549379,3.80513,2.14572,3.71529,0.293347,0.706653
-1074.39,0.98622,0.0463789,6,63,0,1076.59,0.786244,3.32983,2.4477,4.05728,0.361341,0.638659
-1073.85,0.995375,0.0463789,3,11,0,1074.99,0.789674,3.6459,2.29578,4.03089,0.350593,0.649407
-1072.97,0.929382,0.0463789,5,39,0,1077.17,0.536876,3.4515,2.23868,3.40688,0.33248,0.66752
-1072.47,0.781326,0.0463789,3,7,0,1075.03,0.515385,3.32978,2.14494,3.56729,0.346064,0.653936
-1071.71,0.97242,0.0463789,4,15,0,1074.01,0.186479,3.68937,2.15353,3.64459,0.315394,0.684606
-1072.23,0.992915,0.0463789,4,31,0,1074.37,0.152705,3.38249,2.00406,3.49289,0.32417,0.67583
-1071.63,0.999284,0.0463789,5,47,0,1073.15,0.0221344,4.48205,2.36196,3.2533,0.473824,0.526176
-1071.51,0.967886,0.0463789,4,31,0,1072.99,0.683604,4.50303,2.3566,3.46605,0.518368,0.481632
-1071.42,0.973644,0.0463789,6,95,0,1073.63,0.699209,6.32221,2.37741,2.55208,0.694702,0.305298
-1071.95,0.909571,0.0463789,3,7,0,1073.11,0.730662,6.39791,2.48155,2.83121,0.663777,0.336223
-1074.13,0.572504,0.0463789,4,15,0,1080.34,0.580275,6.60976,2.23972,2.52671,0.676789,0.323211
-1073.63,0.993635,0.0463789,6,95,0,1078.19,0.985001,3.20277,2.00846,3.76759,0.328896,0.671104
-1077.48,0.739697,0.0463789,4,15,0,1079.06,1.13163,3.07972,3.21518,3.79437,0.29326,0.70674
-1077.59,0.984645,0.0463789,4,15,0,1080.42,1.39977,3.31837,2.01847,3.98948,0.234779,0.765221
-1074.39,0.898105,0.0463789,5,31,0,1080.15,0.740881,3.18241,2.33265,4.03668,0.361358,0.638642
-1072.14,0.995686,0.0463789,4,31,0,1075.65,0.161986,3.56741,1.96572,3.71059,0.278378,0.721622
-1072.63,0.956632,0.0463789,3,11,0,1075.61,0.100906,3.45336,2.39433,3.53129,0.282229,0.717771
-1073.66,0.850646,0.0463789,5,47,0,1075.62,0.245126,3.89502,2.51238,3.1581,0.364371,0.635629
-1074.48,0.992861,0.0463789,3,7,0,1075.99,0.174846,4.12395,1.99867,3.83152,0.329401,0.670599
-1072.5,0.8913,0.0463789,6,79,0,1078.31,1.05334,6.87411,2.67495,2.5388,0.704389,0.295611
-1073.04,0.953654,0.0463789,5,63,0,1075.61,0.466944,5.07676,2.55999,2.78859,0.615797,0.384203
-1073.33,0.991718,0.0463789,5,59,0,1074.51,0.740098,5.59117,2.61539,3.18415,0.562411,0.437589
-1075.67,0.928968,0.0463789,4,23,0,1077.68,1.11652,5.22718,3.02773,2.87871,0.70552,0.29448
-1073.88,0.95426,0.0463789,5,39,0,1077.27,1.26014,5.6952,2.663,2.74363,0.659271,0.340729
-1075.43,0.988652,0.0463789,4,15,0,1076.71,1.23174,5.25069,2.81829,2.99531,0.747836,0.252164
-1075.38,0.94549,0.0463789,6,95,0,1079.37,1.99082,7.8614,3.12544,1.96742,0.910402,0.0895982
-1072.69,0.989042,0.0463789,5,63,0,1077.37,1.09167,6.84795,2.73073,2.43925,0.804161,0.195839
-1071.83,0.987522,0.0463789,3,15,0,1074.52,1.27923,6.8149,2.61586,2.49854,0.729872,0.270128
-1072.03,0.981778,0.0463789,3,15,0,1074.75,0.887451,6.82156,2.51822,2.24641,0.70957,0.29043
-1072.03,0.828311,0.0463789,3,7,0,1075.06,0.874282,6.65721,2.56595,2.75711,0.738646,0.261354
-1072.12,0.969895,0.0463789,3,7,0,1072.73,0.847052,6.6959,2.68549,2.62646,0.731196,0.268804
-1070.87,0.868398,0.0463789,4,15,0,1075.09,1.07717,6.6772,2.63321,2.43044,0.748087,0.251913
-1071.42,0.992593,0.0463789,3,7,0,1071.77,1.07739,6.8225,2.53701,2.4859,0.715322,0.284678
-1071.12,0.958822,0.0463789,6,79,0,1073.89,0.268936,4.72807,2.46375,3.15874,0.510976,0.489024
-1072.73,0.781689,0.0463789,6,63,0,1075.3,0.349983,3.41199,1.91427,3.85188,0.267118,0.732882
-1072.55,0.788564,0.0463789,4,27,0,1076.35,0.364828,3.52123,2.37549,3.4467,0.302342,0.697658
-1075.07,0.810291,0.0463789,4,15,0,1079.53,-0.0552188,3.50359,1.87386,3.5009,0.39207,0.60793
-1074.58,0.982415,0.0463789,3,7,0,1076.67,-0.128146,3.51533,2.10815,3.46958,0.40006,0.59994
-1071.98,1,0.0463789,3,7,0,1075.45,-0.0690508,3.5168,2.22265,3.49756,0.293752,0.706248
-1076.76,0.948519,0.0463789,5,31,0,1077.02,-0.637748,2.82771,0.909021,3.44385,0.0735372,0.926463
-1076.96,0.967933,0.0463789,4,15,0,1079.5,-0.384436,2.77666,0.792156,3.48402,0.0897617,0.910238
-1075.09,0.718049,0.0463789,6,63,0,1081.53,0.163371,3.86279,2.79939,3.2238,0.378352,0.621648
-1072.62,0.984429,0.0463789,3,7,0,1076.91,-0.0375541,3.75706,1.91785,3.30572,0.356481,0.643519
-1073.75,0.96938,0.0463789,3,7,0,1074.5,-0.0516229,3.80808,2.45568,3.15041,0.398527,0.601473
-1074.34,0.985839,0.0463789,5,47,0,1077.88,-0.352351,3.37756,1.65114,3.38476,0.17972,0.82028
-1074,0.970975,0.0463789,5,31,0,1075.73,-0.0200054,2.76772,1.66658,3.61866,0.192303,0.807697
-1071.67,0.692804,0.0463789,6,79,0,1077.54,0.655439,4.53394,2.54942,3.58843,0.521457,0.478543
-1074,0.887256,0.0463789,6,63,0,1077.75,1.65375,6.51058,2.90701,2.98708,0.809935,0.190065
-1075.46,0.974618,0.0463789,4,15,0,1076.65,1.83252,6.6537,3.15556,2.65172,0.850414,0.149586
-1072.43,0.973622,0.0463789,5,31,0,1077,0.743851,6.28762,2.2899,2.34369,0.675526,0.324474
-1072.6,0.995837,0.0463789,6,95,0,1073.98,0.620038,4.93592,2.56374,3.5671,0.592341,0.407659
-1073.62,0.868224,0.0463789,3,7,0,1076.4,0.795485,4.94963,2.44344,2.85257,0.62775,0.37225
-1071.94,0.994901,0.0463789,3,7,0,1074.15,0.807606,4.99106,2.42281,3.06825,0.60888,0.39112
-1071.71,0.917863,0.0463789,3,7,0,1073.38,0.861793,4.87378,2.6305,3.47456,0.580811,0.419189
-1072.78,0.909383,0.0463789,3,15,0,1075.39,0.685689,4.99528,2.41978,3.01921,0.505962,0.494038
-1072.02,0.938781,0.0463789,3,15,0,1075.04,0.573658,4.87972,2.57265,3.49328,0.524772,0.475228
-1071.01,0.90109,0.0463789,4,31,0,1075.68,0.571185,4.48084,2.44253,3.41296,0.496747,0.503253
-1071.34,0.979515,0.0463789,5,63,0,1072.03,0.0820793,4.02651,2.1712,3.28396,0.378629,0.621371
-1073.22,0.717859,0.0463789,2,3,0,1074.85,0.105211,4.00284,2.00317,3.79837,0.361379,0.638621
-1073.07,0.993884,0.0463789,4,23,0,1074.68,0.253041,3.90456,2.43177,3.18032,0.364969,0.635031
-1073.88,0.982988,0.0463789,3,15,0,1075.85,0.262178,3.7099,2.53522,3.80331,0.407236,0.592764
-1072.96,0.994323,0.0463789,4,23,0,1074.9,0.489182,3.83954,2.33803,3.23921,0.392729,0.607271
-1071.55,0.984707,0.0463789,6,95,0,1074.67,0.39625,5.50401,2.28561,2.85177,0.549163,0.450837
-1071.28,0.988244,0.0463789,4,23,0,1072.73,0.769719,5.31699,2.50486,3.03581,0.64574,0.35426
-1072.99,0.94926,0.0463789,3,7,0,1074.45,0.89708,5.10171,2.72335,3.1241,0.675163,0.324837
-1073.09,0.970904,0.0463789,6,87,0,1075.01,0.345459,4.88137,2.29121,3.55261,0.466466,0.533534
-1071.54,0.995725,0.0463789,5,39,0,1073.57,0.747388,5.41384,2.47446,3.23437,0.579922,0.420078
-1071.75,0.978263,0.0463789,3,15,0,1073.24,0.916154,5.31558,2.57136,3.24271,0.591354,0.408646
-1072.43,0.969122,0.0463789,5,63,0,1074.59,-0.0336495,4.61513,2.05046,3.26952,0.417468,0.582532
-1073.52,0.983438,0.0463789,5,31,0,1074.26,0.800294,3.45225,2.61037,3.84027,0.431216,0.568784
-1073.76,0.918131,0.0463789,5,63,0,1076.66,0.746277,3.10803,2.05416,3.90969,0.243382,0.756618
-1075.58,0.972113,0.0463789,4,15,0,1076.71,1.13255,2.98587,2.04938,3.98834,0.222225,0.777775
-1074.36,0.947361,0.0463789,6,63,0,1078.97,0.0473366,5.55361,2.22663,3.08417,0.563695,0.436305
-1073.7,0.973812,0.0463789,4,23,0,1079.69,1.33339,4.45104,2.72817,3.49815,0.587341,0.412659
-1073.44,0.998804,0.0463789,6,95,0,1074.94,-0.609057,3.73808,1.90492,3.23373,0.312227,0.687773
-1072.55,0.949439,0.0463789,4,15,0,1074.53,-0.230818,3.74894,2.1836,3.2352,0.305188,0.694812
-1072.28,0.976374,0.0463789,3,15,0,1073.65,-0.0896165,3.67397,1.96786,3.67601,0.31805,0.68195
-1073.31,0.951414,0.0463789,4,15,0,1074.29,-0.19068,3.88881,2.18423,3.16127,0.303935,0.696065
-1072.22,1,0.0463789,5,31,0,1073.98,0.821109,4.18458,2.38886,3.58584,0.443143,0.556857
-1074,0.939925,0.0463789,6,95,0,1076.04,0.930038,4.35891,2.47163,3.88232,0.447154,0.552846
-1073.07,0.997582,0.0463789,3,7,0,1074.78,0.881532,4.14053,2.82403,3.67963,0.512229,0.487771
-1071.8,0.99769,0.0463789,6,79,0,1074.3,0.607216,5.98891,2.48236,2.59902,0.617865,0.382135
-1072.19,0.982245,0.0463789,6,87,0,1073.35,0.670411,4.70044,2.58985,3.03948,0.528764,0.471236
-1072.14,0.981662,0.0463789,5,63,0,1073.62,0.292774,4.41918,2.4277,3.61496,0.453763,0.546237
-1073.49,0.916932,0.0463789,6,95,0,1076.39,0.71545,6.6113,2.65353,2.72874,0.739208,0.260792
-1072.76,0.873844,0.0463789,3,7,0,1075.8,0.938079,6.61666,2.2958,2.47218,0.711622,0.288378
-1072.98,0.630131,0.0463789,2,3,0,1079.48,0.996126,6.6541,2.657,2.23098,0.699679,0.300321
-1072.82,0.972084,0.0463789,6,71,0,1075.27,0.891227,6.50303,2.29564,2.29747,0.698316,0.301684
-1072.32,0.7073,0.0463789,3,15,0,1077.79,1.08451,6.09405,2.73913,3.18706,0.712422,0.287578
-1072.41,0.984928,0.0463789,4,23,0,1075.42,0.572041,6.35549,2.2954,2.53524,0.652,0.348
-1074.19,0.938608,0.0463789,5,31,0,1075.15,1.60787,6.66208,2.72618,2.88882,0.8028,0.1972
-1072.4,0.884894,0.0463789,4,31,0,1077.04,1.30562,7.32097,2.91649,2.22354,0.802026,0.197974
-1073.95,0.87491,0.0463789,4,15,0,1077.84,1.30336,7.74526,2.49559,1.88698,0.788786,0.211214
-1073.41,0.999924,0.0463789,5,47,0,1076.37,1.34247,6.82417,2.99867,2.77044,0.801674,0.198326
-1074.14,0.941414,0.0463789,4,27,0,1074.89,1.40804,6.67878,2.55009,2.5692,0.801492,0.198508
-1077.55,0.957568,0.0463789,3,7,0,1078.54,1.52129,6.71444,2.69536,3.10474,0.84647,0.15353
-1075.44,0.941846,0.0463789,6,95,0,1081.44,0.820079,3.2291,2.63314,3.75749,0.230919,0.769081
-1075.83,1,0.0463789,2,3,0,1076.17,0.838306,3.24252,2.64507,3.52649,0.221986,0.778014
-1073.76,0.9987,0.0463789,4,31,0,1077.16,0.421072,3.40723,1.55595,3.72227,0.291526,0.708474
-1074.4,0.96492,0.0463789,3,7,0,1074.72,0.429167,3.46091,1.52168,3.85706,0.288933,0.711067
-1072.07,1,0.0463789,3,7,0,1074.56,0.280251,3.51557,2.03172,3.72938,0.283495,0.716505
-1071.57,0.973526,0.0463789,4,23,0,1072.78,0.0882984,3.619,2.09682,3.46975,0.347187,0.652813
-1071.32,0.993219,0.0463789,5,63,0,1073.4,0.110769,4.15045,2.35913,3.27408,0.403604,0.596396
-1072.92,0.832879,0.0463789,5,63,0,1076.55,-0.14325,3.6652,1.98133,3.22449,0.340808,0.659192
-1074.76,0.974734,0.0463789,3,15,0,1077.29,-0.764389,3.90309,2.09019,3.08766,0.298282,0.701718
-1076.64,0.989123,0.0463789,3,7,0,1077.41,-0.865796,4.07099,2.12603,3.38639,0.273495,0.726505
-1077.27,0.962319,0.0463789,3,7,0,1078.73,-0.918348,4.10183,2.13672,3.16406,0.267474,0.732526
-1078.43,0.973825,0.0463789,2,3,0,1078.7,-0.910156,4.107,2.30227,3.35264,0.266134,0.733866
-1075.11,0.995715,0.0463789,4,15,0,1079.3,-0.790443,3.79431,1.84407,3.15669,0.325171,0.674829
-1074.59,0.987528,0.0463789,5,31,0,1077.09,0.40378,2.6851,1.54296,3.62216,0.155009,0.844991
-1075.72,0.911328,0.0463789,5,31,0,1076.96,0.159738,2.56993,1.61738,3.76257,0.138982,0.861018
-1075.46,0.703299,0.0463789,2,7,0,1080.09,0.122277,2.79465,1.59547,3.4001,0.144854,0.855146
-1079.77,0.854551,0.0463789,5,31,0,1083.09,-1.66716,2.7496,0.738097,3.45699,0.0892753,0.910725
-1082.11,0.626534,0.0463789,4,15,0,1082.92,-1.74793,2.82863,0.786768,3.75149,0.0896014,0.910399
-1077.44,0.998906,0.0463789,5,31,0,1083.48,-0.774627,2.8224,2.31671,3.40743,0.118593,0.881407
-1075.97,0.917962,0.0463789,4,15,0,1079.65,-0.923509,3.31587,1.33854,3.38261,0.150581,0.849419
-1074.58,0.990503,0.0463789,4,23,0,1078.22,-0.22126,2.87841,2.12879,3.52417,0.211208,0.788792
-1071.41,0.989224,0.0463789,5,47,0,1075.87,0.161077,3.72257,2.25563,3.42607,0.355341,0.644659
-1071.14,0.962412,0.0463789,6,71,0,1073.08,0.243263,4.91284,2.38723,3.18631,0.532588,0.467412
-1070.85,0.986214,0.0463789,3,7,0,1071.59,0.283454,4.9588,2.3043,2.98475,0.536715,0.463285
-1071.86,0.839609,0.0463789,2,3,0,1073.02,0.260788,4.88405,2.16287,2.89299,0.531874,0.468126
-1071.46,0.984504,0.0463789,4,23,0,1073.3,0.457904,4.67865,2.57167,3.13542,0.533778,0.466222
-1071.7,0.991258,0.0463789,2,3,0,1071.83,0.465424,4.66155,2.57896,3.08948,0.536637,0.463363
-1070.89,0.966448,0.0463789,6,95,0,1074.5,0.401168,5.17555,2.29213,3.06378,0.53962,0.46038
-1071.06,0.972874,0.0463789,4,23,0,1071.57,0.572843,5.00164,2.56438,3.1918,0.574987,0.425013
-1072.82,0.980171,0.0463789,4,31,0,1073.52,1.05428,4.44219,2.52289,3.75237,0.560959,0.439041
-1071.1,0.994915,0.0463789,4,31,0,1075.2,0.457094,5.28679,2.29851,3.10804,0.580242,0.419758
-1070.84,0.981814,0.0463789,6,79,0,1071.94,0.757569,5.76415,2.49702,2.68617,0.644654,0.355346
-1071.88,0.87636,0.0463789,3,15,0,1073.59,0.740626,5.80234,2.29351,2.57965,0.638456,0.361544
-1072.86,0.749866,0.0463789,3,7,0,1079.25,0.695579,5.86106,2.67075,2.61744,0.703166,0.296834
